EUVI-B filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 0 4
200 14
logT logNe 171 195 284 304
5.60804e+00 5.00000e+00 7.42311e+00 2.91453e+00 2.34730e-01 7.58503e-01
5.62562e+00 5.00000e+00 7.93619e+00 2.96988e+00 2.51417e-01 7.44479e-01
5.64321e+00 5.00000e+00 8.66276e+00 3.02248e+00 2.74303e-01 7.36785e-01
5.66080e+00 5.00000e+00 9.62514e+00 3.07002e+00 3.02356e-01 7.36588e-01
5.67839e+00 5.00000e+00 1.08594e+01 3.10994e+00 3.34085e-01 7.45482e-01
5.69598e+00 5.00000e+00 1.24164e+01 3.13932e+00 3.67174e-01 7.65731e-01
5.71356e+00 5.00000e+00 1.43602e+01 3.15541e+00 3.98467e-01 8.00249e-01
5.73115e+00 5.00000e+00 1.67453e+01 3.15935e+00 4.26072e-01 8.50358e-01
5.74874e+00 5.00000e+00 1.96052e+01 3.15407e+00 4.48836e-01 9.16908e-01
5.76633e+00 5.00000e+00 2.29535e+01 3.14230e+00 4.65561e-01 1.00165e+00
5.78391e+00 5.00000e+00 2.67646e+01 3.12661e+00 4.75019e-01 1.10723e+00
5.80150e+00 5.00000e+00 3.09591e+01 3.10939e+00 4.76039e-01 1.23766e+00
5.81909e+00 5.00000e+00 3.54104e+01 3.09358e+00 4.68382e-01 1.39669e+00
5.83668e+00 5.00000e+00 4.00632e+01 3.08410e+00 4.54429e-01 1.58370e+00
5.85427e+00 5.00000e+00 4.48714e+01 3.08639e+00 4.36891e-01 1.79487e+00
5.87185e+00 5.00000e+00 4.97707e+01 3.10636e+00 4.18162e-01 2.02235e+00
5.88944e+00 5.00000e+00 5.46865e+01 3.15093e+00 4.00229e-01 2.25337e+00
5.90703e+00 5.00000e+00 5.95115e+01 3.22851e+00 3.84767e-01 2.46856e+00
5.92462e+00 5.00000e+00 6.41192e+01 3.34472e+00 3.72259e-01 2.65073e+00
5.94221e+00 5.00000e+00 6.83610e+01 3.50077e+00 3.61974e-01 2.79131e+00
5.95979e+00 5.00000e+00 7.20575e+01 3.69937e+00 3.53259e-01 2.88293e+00
5.97738e+00 5.00000e+00 7.50069e+01 3.94579e+00 3.45560e-01 2.91923e+00
5.99497e+00 5.00000e+00 7.69781e+01 4.24769e+00 3.38415e-01 2.89496e+00
6.01256e+00 5.00000e+00 7.77465e+01 4.61556e+00 3.31472e-01 2.80866e+00
6.03015e+00 5.00000e+00 7.72493e+01 5.05637e+00 3.25024e-01 2.67826e+00
6.04773e+00 5.00000e+00 7.55340e+01 5.57437e+00 3.19703e-01 2.52972e+00
6.06532e+00 5.00000e+00 7.26654e+01 6.17514e+00 3.16130e-01 2.38438e+00
6.08291e+00 5.00000e+00 6.87305e+01 6.86336e+00 3.14978e-01 2.25938e+00
6.10050e+00 5.00000e+00 6.38374e+01 7.64324e+00 3.17029e-01 2.16872e+00
6.11809e+00 5.00000e+00 5.81215e+01 8.51510e+00 3.23427e-01 2.12022e+00
6.13567e+00 5.00000e+00 5.17558e+01 9.46541e+00 3.36296e-01 2.10425e+00
6.15326e+00 5.00000e+00 4.49353e+01 1.04699e+01 3.58764e-01 2.10961e+00
6.17085e+00 5.00000e+00 3.78975e+01 1.14884e+01 3.95577e-01 2.12660e+00
6.18844e+00 5.00000e+00 3.09026e+01 1.24649e+01 4.54606e-01 2.14591e+00
6.20602e+00 5.00000e+00 2.42323e+01 1.33243e+01 5.49623e-01 2.15805e+00
6.22361e+00 5.00000e+00 1.83082e+01 1.39798e+01 6.97228e-01 2.15594e+00
6.24120e+00 5.00000e+00 1.35259e+01 1.43372e+01 9.07447e-01 2.13640e+00
6.25879e+00 5.00000e+00 9.91995e+00 1.43044e+01 1.18383e+00 2.09659e+00
6.27638e+00 5.00000e+00 7.33042e+00 1.38066e+01 1.51249e+00 2.03378e+00
6.29397e+00 5.00000e+00 5.54090e+00 1.28066e+01 1.84787e+00 1.94571e+00
6.31155e+00 5.00000e+00 4.34700e+00 1.13360e+01 2.10911e+00 1.83148e+00
6.32914e+00 5.00000e+00 3.53597e+00 9.58129e+00 2.24660e+00 1.69633e+00
6.34673e+00 5.00000e+00 2.95164e+00 7.77508e+00 2.26154e+00 1.54864e+00
6.36432e+00 5.00000e+00 2.50369e+00 6.08368e+00 2.17566e+00 1.39535e+00
6.38190e+00 5.00000e+00 2.13815e+00 4.60513e+00 2.02002e+00 1.24197e+00
6.39949e+00 5.00000e+00 1.82136e+00 3.37844e+00 1.82567e+00 1.09243e+00
6.41708e+00 5.00000e+00 1.53592e+00 2.41026e+00 1.61808e+00 9.50304e-01
6.43467e+00 5.00000e+00 1.28077e+00 1.69164e+00 1.41271e+00 8.19883e-01
6.45226e+00 5.00000e+00 1.05652e+00 1.18395e+00 1.21926e+00 7.03854e-01
6.46984e+00 5.00000e+00 8.62317e-01 8.37661e-01 1.04356e+00 6.03178e-01
6.48743e+00 5.00000e+00 6.96017e-01 6.07203e-01 8.88155e-01 5.17480e-01
6.50502e+00 5.00000e+00 5.55312e-01 4.57611e-01 7.53710e-01 4.45863e-01
6.52261e+00 5.00000e+00 4.39129e-01 3.61201e-01 6.38965e-01 3.86505e-01
6.54020e+00 5.00000e+00 3.47234e-01 2.96852e-01 5.41446e-01 3.36937e-01
6.55778e+00 5.00000e+00 2.77207e-01 2.52496e-01 4.58846e-01 2.95240e-01
6.57537e+00 5.00000e+00 2.25561e-01 2.21112e-01 3.88966e-01 2.59892e-01
6.59296e+00 5.00000e+00 1.89046e-01 1.98546e-01 3.30006e-01 2.29789e-01
6.61055e+00 5.00000e+00 1.64899e-01 1.82186e-01 2.80343e-01 2.04049e-01
6.62814e+00 5.00000e+00 1.49368e-01 1.70206e-01 2.38479e-01 1.81990e-01
6.64572e+00 5.00000e+00 1.38875e-01 1.61285e-01 2.03124e-01 1.63085e-01
6.66331e+00 5.00000e+00 1.31051e-01 1.54481e-01 1.73173e-01 1.46880e-01
6.68090e+00 5.00000e+00 1.24191e-01 1.49106e-01 1.47772e-01 1.33038e-01
6.69849e+00 5.00000e+00 1.16945e-01 1.44620e-01 1.26199e-01 1.21276e-01
6.71608e+00 5.00000e+00 1.08504e-01 1.40585e-01 1.07853e-01 1.11337e-01
6.73366e+00 5.00000e+00 9.94966e-02 1.36654e-01 9.22362e-02 1.02852e-01
6.75125e+00 5.00000e+00 9.07478e-02 1.32527e-01 7.89075e-02 9.54873e-02
6.76884e+00 5.00000e+00 8.28496e-02 1.27935e-01 6.75237e-02 8.90012e-02
6.78643e+00 5.00000e+00 7.61951e-02 1.22634e-01 5.77909e-02 8.32084e-02
6.80401e+00 5.00000e+00 7.10567e-02 1.16423e-01 4.94665e-02 7.79678e-02
6.82160e+00 5.00000e+00 6.74383e-02 1.09291e-01 4.23315e-02 7.31590e-02
6.83919e+00 5.00000e+00 6.49809e-02 1.01562e-01 3.62118e-02 6.86899e-02
6.85678e+00 5.00000e+00 6.33899e-02 9.35352e-02 3.09568e-02 6.44838e-02
6.87437e+00 5.00000e+00 6.24532e-02 8.54458e-02 2.64399e-02 6.04780e-02
6.89195e+00 5.00000e+00 6.20109e-02 7.74762e-02 2.25561e-02 5.66230e-02
6.90954e+00 5.00000e+00 6.19346e-02 6.97669e-02 1.92120e-02 5.28729e-02
6.92713e+00 5.00000e+00 6.20979e-02 6.27703e-02 1.63570e-02 4.92102e-02
6.94472e+00 5.00000e+00 6.23674e-02 5.70453e-02 1.39540e-02 4.56307e-02
6.96231e+00 5.00000e+00 6.26116e-02 5.29653e-02 1.19571e-02 4.21294e-02
6.97989e+00 5.00000e+00 6.26959e-02 5.08520e-02 1.03198e-02 3.87040e-02
6.99748e+00 5.00000e+00 6.24814e-02 5.11487e-02 8.99473e-03 3.53468e-02
7.01507e+00 5.00000e+00 6.18534e-02 5.45002e-02 7.93895e-03 3.20739e-02
7.03266e+00 5.00000e+00 6.08720e-02 6.09970e-02 7.09435e-03 2.89857e-02
7.05025e+00 5.00000e+00 5.96555e-02 7.06314e-02 6.41196e-03 2.61778e-02
7.06783e+00 5.00000e+00 5.83109e-02 8.34272e-02 5.85767e-03 2.37082e-02
7.08542e+00 5.00000e+00 5.69314e-02 9.91918e-02 5.40653e-03 2.16046e-02
7.10301e+00 5.00000e+00 5.56024e-02 1.17141e-01 5.04177e-03 1.98835e-02
7.12060e+00 5.00000e+00 5.43762e-02 1.36072e-01 4.74792e-03 1.85209e-02
7.13819e+00 5.00000e+00 5.32439e-02 1.55270e-01 4.50578e-03 1.74249e-02
7.15577e+00 5.00000e+00 5.21911e-02 1.73945e-01 4.29998e-03 1.65196e-02
7.17336e+00 5.00000e+00 5.12045e-02 1.91128e-01 4.11828e-03 1.57467e-02
7.19095e+00 5.00000e+00 5.02750e-02 2.05614e-01 3.95120e-03 1.50624e-02
7.20854e+00 5.00000e+00 4.93945e-02 2.16094e-01 3.79091e-03 1.44318e-02
7.22613e+00 5.00000e+00 4.85509e-02 2.22063e-01 3.63504e-03 1.38371e-02
7.24371e+00 5.00000e+00 4.77283e-02 2.24052e-01 3.48586e-03 1.32752e-02
7.26130e+00 5.00000e+00 4.69102e-02 2.22788e-01 3.34518e-03 1.27428e-02
7.27889e+00 5.00000e+00 4.60827e-02 2.19047e-01 3.21481e-03 1.22382e-02
7.29648e+00 5.00000e+00 4.52312e-02 2.13581e-01 3.09631e-03 1.17599e-02
7.31407e+00 5.00000e+00 4.43444e-02 2.07050e-01 2.99081e-03 1.13062e-02
7.33165e+00 5.00000e+00 4.34307e-02 1.99830e-01 2.89700e-03 1.08754e-02
7.34924e+00 5.00000e+00 4.25040e-02 1.92139e-01 2.81269e-03 1.04651e-02
7.36683e+00 5.00000e+00 4.15776e-02 1.84165e-01 2.73629e-03 1.00739e-02
7.38442e+00 5.00000e+00 4.06629e-02 1.76059e-01 2.66651e-03 9.70029e-03
7.40200e+00 5.00000e+00 3.97705e-02 1.67944e-01 2.60235e-03 9.34334e-03
7.41959e+00 5.00000e+00 3.89062e-02 1.59900e-01 2.54290e-03 9.00170e-03
7.43718e+00 5.00000e+00 3.80696e-02 1.51993e-01 2.48749e-03 8.67507e-03
7.45477e+00 5.00000e+00 3.72594e-02 1.44268e-01 2.43554e-03 8.36305e-03
7.47236e+00 5.00000e+00 3.64742e-02 1.36754e-01 2.38658e-03 8.06532e-03
7.48994e+00 5.00000e+00 3.57135e-02 1.29477e-01 2.34027e-03 7.78180e-03
7.50753e+00 5.00000e+00 3.49757e-02 1.22440e-01 2.29626e-03 7.51200e-03
7.52512e+00 5.00000e+00 3.42606e-02 1.15655e-01 2.25430e-03 7.25579e-03
7.54271e+00 5.00000e+00 3.35668e-02 1.09125e-01 2.21413e-03 7.01275e-03
7.56030e+00 5.00000e+00 3.28937e-02 1.02852e-01 2.17553e-03 6.78258e-03
7.57788e+00 5.00000e+00 3.22409e-02 9.68347e-02 2.13834e-03 6.56527e-03
7.59547e+00 5.00000e+00 3.16073e-02 9.10580e-02 2.10237e-03 6.36051e-03
7.61306e+00 5.00000e+00 3.09929e-02 8.55167e-02 2.06753e-03 6.16846e-03
7.63065e+00 5.00000e+00 3.03969e-02 8.02081e-02 2.03373e-03 5.98837e-03
7.64824e+00 5.00000e+00 2.98180e-02 7.51303e-02 2.00089e-03 5.81926e-03
7.66582e+00 5.00000e+00 2.92558e-02 7.02805e-02 1.96897e-03 5.66053e-03
7.68341e+00 5.00000e+00 2.87088e-02 6.56452e-02 1.93791e-03 5.51148e-03
7.70100e+00 5.00000e+00 2.81769e-02 6.12174e-02 1.90769e-03 5.37194e-03
7.71859e+00 5.00000e+00 2.76596e-02 5.69905e-02 1.87828e-03 5.24154e-03
7.73618e+00 5.00000e+00 2.71565e-02 5.29691e-02 1.84965e-03 5.11931e-03
7.75376e+00 5.00000e+00 2.66675e-02 4.91581e-02 1.82175e-03 5.00440e-03
7.77135e+00 5.00000e+00 2.61919e-02 4.55517e-02 1.79453e-03 4.89599e-03
7.78894e+00 5.00000e+00 2.57298e-02 4.21473e-02 1.76798e-03 4.79361e-03
7.80653e+00 5.00000e+00 2.52815e-02 3.89378e-02 1.74209e-03 4.69688e-03
7.82412e+00 5.00000e+00 2.48467e-02 3.59246e-02 1.71682e-03 4.60535e-03
7.84170e+00 5.00000e+00 2.44250e-02 3.31194e-02 1.69215e-03 4.51841e-03
7.85929e+00 5.00000e+00 2.40155e-02 3.05233e-02 1.66801e-03 4.43543e-03
7.87688e+00 5.00000e+00 2.36181e-02 2.81379e-02 1.64439e-03 4.35605e-03
7.89447e+00 5.00000e+00 2.32327e-02 2.59591e-02 1.62125e-03 4.27992e-03
7.91206e+00 5.00000e+00 2.28593e-02 2.39801e-02 1.59859e-03 4.20679e-03
7.92964e+00 5.00000e+00 2.24976e-02 2.21827e-02 1.57638e-03 4.13653e-03
7.94723e+00 5.00000e+00 2.21466e-02 2.05423e-02 1.55461e-03 4.06895e-03
7.96482e+00 5.00000e+00 2.18061e-02 1.90412e-02 1.53327e-03 4.00404e-03
7.98241e+00 5.00000e+00 2.14757e-02 1.76638e-02 1.51237e-03 3.94181e-03
8.00000e+00 5.00000e+00 2.11553e-02 1.63969e-02 1.49189e-03 3.88229e-03
4.50000e+00 5.53846e+00 6.32733e-08 3.77853e-07 2.63427e-05 2.85105e-04
4.51758e+00 5.53846e+00 1.36431e-07 7.66450e-07 3.72463e-05 4.90884e-04
4.53517e+00 5.53846e+00 2.89034e-07 1.51970e-06 5.05404e-05 8.60348e-04
4.55276e+00 5.53846e+00 6.03470e-07 2.95819e-06 6.65674e-05 1.52049e-03
4.57035e+00 5.53846e+00 1.24552e-06 5.67676e-06 8.60152e-05 2.68565e-03
4.58793e+00 5.53846e+00 2.54697e-06 1.07756e-05 1.10125e-04 4.69747e-03
4.60552e+00 5.53846e+00 5.17674e-06 2.03154e-05 1.41100e-04 8.06737e-03
4.62311e+00 5.53846e+00 1.04586e-05 3.80729e-05 1.82036e-04 1.35302e-02
4.64070e+00 5.53846e+00 2.09476e-05 7.07676e-05 2.36633e-04 2.21973e-02
4.65829e+00 5.53846e+00 4.14648e-05 1.30098e-04 3.10073e-04 3.56816e-02
4.67587e+00 5.53846e+00 8.08017e-05 2.35732e-04 4.09769e-04 5.62441e-02
4.69346e+00 5.53846e+00 1.54512e-04 4.19782e-04 5.46819e-04 8.70194e-02
4.71105e+00 5.53846e+00 2.88568e-04 7.31536e-04 7.37466e-04 1.32106e-01
4.72864e+00 5.53846e+00 5.25275e-04 1.24517e-03 1.00335e-03 1.96916e-01
4.74623e+00 5.53846e+00 9.31282e-04 2.06873e-03 1.37193e-03 2.88484e-01
4.76381e+00 5.53846e+00 1.60534e-03 3.34908e-03 1.87811e-03 4.15495e-01
4.78140e+00 5.53846e+00 2.68603e-03 5.27447e-03 2.56565e-03 5.88538e-01
4.79899e+00 5.53846e+00 4.34665e-03 8.05379e-03 3.48403e-03 8.19231e-01
4.81658e+00 5.53846e+00 6.77985e-03 1.18845e-02 4.68705e-03 1.11927e+00
4.83417e+00 5.53846e+00 1.01879e-02 1.69360e-02 6.23750e-03 1.49732e+00
4.85175e+00 5.53846e+00 1.47392e-02 2.32865e-02 8.20073e-03 1.95470e+00
4.86934e+00 5.53846e+00 2.05053e-02 3.08483e-02 1.06391e-02 2.48103e+00
4.88693e+00 5.53846e+00 2.73486e-02 3.92478e-02 1.35911e-02 3.04645e+00
4.90452e+00 5.53846e+00 3.48259e-02 4.77576e-02 1.70556e-02 3.59769e+00
4.92211e+00 5.53846e+00 4.23310e-02 5.56085e-02 2.10225e-02 4.07589e+00
4.93969e+00 5.53846e+00 4.95233e-02 6.26268e-02 2.55660e-02 4.45095e+00
4.95728e+00 5.53846e+00 5.62404e-02 6.89840e-02 3.08312e-02 4.70723e+00
4.97487e+00 5.53846e+00 6.24517e-02 7.50868e-02 3.70332e-02 4.83849e+00
4.99246e+00 5.53846e+00 6.82668e-02 8.15712e-02 4.45024e-02 4.84703e+00
5.01005e+00 5.53846e+00 7.39155e-02 8.92936e-02 5.37265e-02 4.74210e+00
5.02763e+00 5.53846e+00 7.97038e-02 9.88649e-02 6.51590e-02 4.54808e+00
5.04522e+00 5.53846e+00 8.60295e-02 1.10638e-01 7.91365e-02 4.29773e+00
5.06281e+00 5.53846e+00 9.34113e-02 1.25058e-01 9.59083e-02 4.02022e+00
5.08040e+00 5.53846e+00 1.02564e-01 1.42735e-01 1.15583e-01 3.73908e+00
5.09799e+00 5.53846e+00 1.14508e-01 1.64496e-01 1.38005e-01 3.47221e+00
5.11557e+00 5.53846e+00 1.30630e-01 1.91363e-01 1.62684e-01 3.23133e+00
5.13316e+00 5.53846e+00 1.52176e-01 2.24135e-01 1.89258e-01 3.01606e+00
5.15075e+00 5.53846e+00 1.80596e-01 2.63348e-01 2.17280e-01 2.82358e+00
5.16834e+00 5.53846e+00 2.17951e-01 3.09328e-01 2.46092e-01 2.65154e+00
5.18592e+00 5.53846e+00 2.67122e-01 3.61935e-01 2.74750e-01 2.49820e+00
5.20351e+00 5.53846e+00 3.32300e-01 4.20430e-01 3.02053e-01 2.36200e+00
5.22110e+00 5.53846e+00 4.18809e-01 4.83833e-01 3.26772e-01 2.24117e+00
5.23869e+00 5.53846e+00 5.32337e-01 5.52574e-01 3.48332e-01 2.13249e+00
5.25628e+00 5.53846e+00 6.79190e-01 6.27573e-01 3.66302e-01 2.03321e+00
5.27386e+00 5.53846e+00 8.65702e-01 7.10064e-01 3.80278e-01 1.94116e+00
5.29145e+00 5.53846e+00 1.09756e+00 8.01886e-01 3.89900e-01 1.85442e+00
5.30904e+00 5.53846e+00 1.37745e+00 9.05282e-01 3.94810e-01 1.77156e+00
5.32663e+00 5.53846e+00 1.70753e+00 1.02178e+00 3.95027e-01 1.69139e+00
5.34422e+00 5.53846e+00 2.09102e+00 1.15145e+00 3.90929e-01 1.61297e+00
5.36180e+00 5.53846e+00 2.52897e+00 1.29354e+00 3.82916e-01 1.53553e+00
5.37939e+00 5.53846e+00 3.01990e+00 1.44661e+00 3.71358e-01 1.45823e+00
5.39698e+00 5.53846e+00 3.55684e+00 1.60764e+00 3.56608e-01 1.38047e+00
5.41457e+00 5.53846e+00 4.12689e+00 1.77240e+00 3.39118e-01 1.30199e+00
5.43216e+00 5.53846e+00 4.71292e+00 1.93756e+00 3.20087e-01 1.22463e+00
5.44974e+00 5.53846e+00 5.29165e+00 2.09980e+00 3.00818e-01 1.15062e+00
5.46733e+00 5.53846e+00 5.83320e+00 2.25516e+00 2.82301e-01 1.08152e+00
5.48492e+00 5.53846e+00 6.29918e+00 2.39842e+00 2.65323e-01 1.01864e+00
5.50251e+00 5.53846e+00 6.64544e+00 2.52336e+00 2.50484e-01 9.62965e-01
5.52010e+00 5.53846e+00 6.84808e+00 2.62551e+00 2.38264e-01 9.14833e-01
5.53768e+00 5.53846e+00 6.94815e+00 2.70750e+00 2.29088e-01 8.73456e-01
5.55527e+00 5.53846e+00 7.00312e+00 2.77383e+00 2.23417e-01 8.38054e-01
5.57286e+00 5.53846e+00 7.07301e+00 2.82926e+00 2.21883e-01 8.08164e-01
5.59045e+00 5.53846e+00 7.22115e+00 2.87888e+00 2.25416e-01 7.83509e-01
5.60804e+00 5.53846e+00 7.51883e+00 2.92787e+00 2.35428e-01 7.64018e-01
5.62562e+00 5.53846e+00 8.01018e+00 2.97812e+00 2.52460e-01 7.50059e-01
5.64321e+00 5.53846e+00 8.70646e+00 3.02761e+00 2.75691e-01 7.42456e-01
5.66080e+00 5.53846e+00 9.62877e+00 3.07383e+00 3.04090e-01 7.42359e-01
5.67839e+00 5.53846e+00 1.08119e+01 3.11400e+00 3.36145e-01 7.51346e-01
5.69598e+00 5.53846e+00 1.23057e+01 3.14507e+00 3.69510e-01 7.71663e-01
5.71356e+00 5.53846e+00 1.41740e+01 3.16412e+00 4.00986e-01 8.06200e-01
5.73115e+00 5.53846e+00 1.64689e+01 3.17221e+00 4.28668e-01 8.56274e-01
5.74874e+00 5.53846e+00 1.92210e+01 3.17219e+00 4.51418e-01 9.22738e-01
5.76633e+00 5.53846e+00 2.24423e+01 3.16678e+00 4.68059e-01 1.00734e+00
5.78391e+00 5.53846e+00 2.61070e+01 3.15857e+00 4.77396e-01 1.11276e+00
5.80150e+00 5.53846e+00 3.01381e+01 3.15001e+00 4.78291e-01 1.24300e+00
5.81909e+00 5.53846e+00 3.44143e+01 3.14401e+00 4.70536e-01 1.40183e+00
5.83668e+00 5.53846e+00 3.88837e+01 3.14495e+00 4.56513e-01 1.58862e+00
5.85427e+00 5.53846e+00 4.35036e+01 3.15775e+00 4.38933e-01 1.79954e+00
5.87185e+00 5.53846e+00 4.82143e+01 3.18787e+00 4.20183e-01 2.02673e+00
5.88944e+00 5.53846e+00 5.29460e+01 3.24179e+00 4.02248e-01 2.25744e+00
5.90703e+00 5.53846e+00 5.75980e+01 3.32746e+00 3.86801e-01 2.47236e+00
5.92462e+00 5.53846e+00 6.20511e+01 3.45029e+00 3.74321e-01 2.65432e+00
5.94221e+00 5.53846e+00 6.61644e+01 3.61162e+00 3.64063e-01 2.79475e+00
5.95979e+00 5.53846e+00 6.97672e+01 3.81412e+00 3.55363e-01 2.88626e+00
5.97738e+00 5.53846e+00 7.26670e+01 4.06291e+00 3.47656e-01 2.92245e+00
5.99497e+00 5.53846e+00 7.46418e+01 4.36530e+00 3.40466e-01 2.89801e+00
6.01256e+00 5.53846e+00 7.54741e+01 4.73122e+00 3.33432e-01 2.81144e+00
