EUVI-A filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 0 4
200 14
logT logNe 171 195 284 304
5.62562e+00 5.00000e+00 4.38101e+00 6.35471e+00 7.80032e-01 2.41556e+00
5.64321e+00 5.00000e+00 4.69206e+00 6.46765e+00 8.48766e-01 2.38575e+00
5.66080e+00 5.00000e+00 5.11220e+00 6.56984e+00 9.33187e-01 2.38034e+00
5.67839e+00 5.00000e+00 5.66043e+00 6.65580e+00 1.02873e+00 2.40486e+00
5.69598e+00 5.00000e+00 6.36578e+00 6.71930e+00 1.12842e+00 2.46704e+00
5.71356e+00 5.00000e+00 7.26723e+00 6.75448e+00 1.22278e+00 2.57678e+00
5.73115e+00 5.00000e+00 8.39444e+00 6.76376e+00 1.30617e+00 2.73851e+00
5.74874e+00 5.00000e+00 9.76465e+00 6.75339e+00 1.37509e+00 2.95507e+00
5.76633e+00 5.00000e+00 1.13873e+01 6.72922e+00 1.42590e+00 3.23240e+00
5.78391e+00 5.00000e+00 1.32537e+01 6.69671e+00 1.45482e+00 3.57961e+00
5.80150e+00 5.00000e+00 1.53304e+01 6.66098e+00 1.45824e+00 4.01038e+00
5.81909e+00 5.00000e+00 1.75616e+01 6.62834e+00 1.43537e+00 4.53780e+00
5.83668e+00 5.00000e+00 1.99286e+01 6.60923e+00 1.39350e+00 5.16029e+00
5.85427e+00 5.00000e+00 2.24187e+01 6.61526e+00 1.34095e+00 5.86541e+00
5.87185e+00 5.00000e+00 2.50115e+01 6.65902e+00 1.28506e+00 6.62689e+00
5.88944e+00 5.00000e+00 2.76825e+01 6.75527e+00 1.23194e+00 7.40134e+00
5.90703e+00 5.00000e+00 3.03919e+01 6.92192e+00 1.18681e+00 8.12247e+00
5.92462e+00 5.00000e+00 3.30855e+01 7.17098e+00 1.15109e+00 8.73122e+00
5.94221e+00 5.00000e+00 3.56886e+01 7.50496e+00 1.12232e+00 9.19817e+00
5.95979e+00 5.00000e+00 3.81045e+01 7.92952e+00 1.09829e+00 9.49836e+00
5.97738e+00 5.00000e+00 4.02190e+01 8.45582e+00 1.07713e+00 9.61058e+00
5.99497e+00 5.00000e+00 4.18933e+01 9.10001e+00 1.05720e+00 9.51780e+00
6.01256e+00 5.00000e+00 4.29815e+01 9.88416e+00 1.03724e+00 9.21619e+00
6.03015e+00 5.00000e+00 4.34110e+01 1.08231e+01 1.01819e+00 8.76761e+00
6.04773e+00 5.00000e+00 4.31612e+01 1.19258e+01 1.00214e+00 8.26054e+00
6.06532e+00 5.00000e+00 4.22228e+01 1.32044e+01 9.91130e-01 7.76703e+00
6.08291e+00 5.00000e+00 4.06001e+01 1.46691e+01 9.87343e-01 7.34450e+00
6.10050e+00 5.00000e+00 3.83152e+01 1.63292e+01 9.93259e-01 7.03936e+00
6.11809e+00 5.00000e+00 3.54160e+01 1.81863e+01 1.01249e+00 6.87716e+00
6.13567e+00 5.00000e+00 3.19906e+01 2.02118e+01 1.05172e+00 6.82466e+00
6.15326e+00 5.00000e+00 2.81509e+01 2.23547e+01 1.12076e+00 6.84357e+00
6.17085e+00 5.00000e+00 2.40427e+01 2.45305e+01 1.23444e+00 6.90075e+00
6.18844e+00 5.00000e+00 1.98353e+01 2.66203e+01 1.41730e+00 6.96424e+00
6.20602e+00 5.00000e+00 1.57207e+01 2.84655e+01 1.71229e+00 7.00147e+00
6.22361e+00 5.00000e+00 1.19883e+01 2.98808e+01 2.17117e+00 6.98870e+00
6.24120e+00 5.00000e+00 8.91925e+00 3.06642e+01 2.82512e+00 6.91667e+00
6.25879e+00 5.00000e+00 6.56630e+00 3.06168e+01 3.68527e+00 6.77732e+00
6.27638e+00 5.00000e+00 4.84978e+00 2.95756e+01 4.70846e+00 6.56313e+00
6.29397e+00 5.00000e+00 3.64388e+00 2.74573e+01 5.75279e+00 6.26803e+00
6.31155e+00 5.00000e+00 2.82270e+00 2.43265e+01 6.56638e+00 5.89023e+00
6.32914e+00 5.00000e+00 2.25408e+00 2.05801e+01 6.99459e+00 5.44737e+00
6.34673e+00 5.00000e+00 1.84079e+00 1.67162e+01 7.04121e+00 4.96679e+00
6.36432e+00 5.00000e+00 1.52563e+00 1.30921e+01 6.77399e+00 4.47085e+00
6.38190e+00 5.00000e+00 1.27418e+00 9.91956e+00 6.28966e+00 3.97719e+00
6.39949e+00 5.00000e+00 1.06474e+00 7.28395e+00 5.68500e+00 3.49813e+00
6.41708e+00 5.00000e+00 8.85146e-01 5.20119e+00 5.03920e+00 3.04461e+00
6.43467e+00 5.00000e+00 7.31241e-01 3.65343e+00 4.40037e+00 2.62945e+00
6.45226e+00 5.00000e+00 6.00334e-01 2.55872e+00 3.79855e+00 2.26050e+00
6.46984e+00 5.00000e+00 4.89767e-01 1.81124e+00 3.25189e+00 1.94045e+00
6.48743e+00 5.00000e+00 3.96818e-01 1.31326e+00 2.76823e+00 1.66788e+00
6.50502e+00 5.00000e+00 3.19161e-01 9.89655e-01 2.34971e+00 1.43989e+00
6.52261e+00 5.00000e+00 2.55396e-01 7.80838e-01 1.99241e+00 1.25071e+00
6.54020e+00 5.00000e+00 2.04834e-01 6.41313e-01 1.68868e+00 1.09252e+00
6.55778e+00 5.00000e+00 1.65992e-01 5.45047e-01 1.43136e+00 9.59235e-01
6.57537e+00 5.00000e+00 1.37011e-01 4.76887e-01 1.21361e+00 8.46049e-01
6.59296e+00 5.00000e+00 1.16229e-01 4.27855e-01 1.02987e+00 7.49469e-01
6.61055e+00 5.00000e+00 1.02242e-01 3.92307e-01 8.75066e-01 6.66716e-01
6.62814e+00 5.00000e+00 9.30448e-02 3.66280e-01 7.44553e-01 5.95645e-01
6.64572e+00 5.00000e+00 8.66686e-02 3.46889e-01 6.34315e-01 5.34610e-01
6.66331e+00 5.00000e+00 8.17804e-02 3.32075e-01 5.40907e-01 4.82185e-01
6.68090e+00 5.00000e+00 7.74095e-02 3.20344e-01 4.61673e-01 4.37309e-01
6.69849e+00 5.00000e+00 7.27879e-02 3.10517e-01 3.94367e-01 3.99101e-01
6.71608e+00 5.00000e+00 6.74623e-02 3.01638e-01 3.37118e-01 3.66742e-01
6.73366e+00 5.00000e+00 6.18230e-02 2.92980e-01 2.88374e-01 3.39061e-01
6.75125e+00 5.00000e+00 5.63686e-02 2.83910e-01 2.46763e-01 3.14978e-01
6.76884e+00 5.00000e+00 5.14551e-02 2.73869e-01 2.11216e-01 2.93724e-01
6.78643e+00 5.00000e+00 4.73183e-02 2.62354e-01 1.80817e-01 2.74698e-01
6.80401e+00 5.00000e+00 4.41212e-02 2.48942e-01 1.54812e-01 2.57447e-01
6.82160e+00 5.00000e+00 4.18628e-02 2.33616e-01 1.32516e-01 2.41584e-01
6.83919e+00 5.00000e+00 4.03197e-02 2.17057e-01 1.13389e-01 2.26819e-01
6.85678e+00 5.00000e+00 3.93085e-02 1.99892e-01 9.69593e-02 2.12911e-01
6.87437e+00 5.00000e+00 3.86962e-02 1.82612e-01 8.28333e-02 1.99663e-01
6.89195e+00 5.00000e+00 3.83825e-02 1.65598e-01 7.06836e-02 1.86918e-01
6.90954e+00 5.00000e+00 3.82859e-02 1.49144e-01 6.02188e-02 1.74530e-01
6.92713e+00 5.00000e+00 3.83328e-02 1.34210e-01 5.12815e-02 1.62437e-01
6.94472e+00 5.00000e+00 3.84508e-02 1.21987e-01 4.37556e-02 1.50615e-01
6.96231e+00 5.00000e+00 3.85695e-02 1.13268e-01 3.74988e-02 1.39041e-01
6.97989e+00 5.00000e+00 3.86178e-02 1.08739e-01 3.23653e-02 1.27702e-01
6.99748e+00 5.00000e+00 3.85223e-02 1.09342e-01 2.82081e-02 1.16569e-01
7.01507e+00 5.00000e+00 3.82225e-02 1.16445e-01 2.48925e-02 1.05695e-01
7.03266e+00 5.00000e+00 3.77492e-02 1.30232e-01 2.22375e-02 9.54183e-02
7.05025e+00 5.00000e+00 3.71648e-02 1.50676e-01 2.00901e-02 8.60588e-02
7.06783e+00 5.00000e+00 3.65259e-02 1.77821e-01 1.83436e-02 7.78111e-02
7.08542e+00 5.00000e+00 3.58834e-02 2.11253e-01 1.69199e-02 7.07656e-02
7.10301e+00 5.00000e+00 3.52851e-02 2.49314e-01 1.57665e-02 6.49746e-02
7.12060e+00 5.00000e+00 3.47579e-02 2.89467e-01 1.48348e-02 6.03577e-02
7.13819e+00 5.00000e+00 3.42846e-02 3.30203e-01 1.40653e-02 5.66214e-02
7.15577e+00 5.00000e+00 3.38445e-02 3.69846e-01 1.34104e-02 5.35232e-02
7.17336e+00 5.00000e+00 3.34178e-02 4.06334e-01 1.28323e-02 5.08786e-02
7.19095e+00 5.00000e+00 3.29868e-02 4.37105e-01 1.23018e-02 4.85507e-02
7.20854e+00 5.00000e+00 3.25346e-02 4.59365e-01 1.17949e-02 4.64308e-02
7.22613e+00 5.00000e+00 3.20535e-02 4.72038e-01 1.13042e-02 4.44598e-02
7.24371e+00 5.00000e+00 3.15449e-02 4.76253e-01 1.08362e-02 4.26192e-02
7.26130e+00 5.00000e+00 3.10088e-02 4.73557e-01 1.03961e-02 4.08923e-02
7.27889e+00 5.00000e+00 3.04453e-02 4.65598e-01 9.98936e-03 3.92684e-02
7.29648e+00 5.00000e+00 2.98530e-02 4.53978e-01 9.62041e-03 3.77377e-02
7.31407e+00 5.00000e+00 2.92312e-02 4.40099e-01 9.29263e-03 3.62924e-02
7.33165e+00 5.00000e+00 2.85887e-02 4.24760e-01 9.00173e-03 3.49245e-02
7.34924e+00 5.00000e+00 2.79360e-02 4.08421e-01 8.74074e-03 3.36248e-02
7.36683e+00 5.00000e+00 2.72830e-02 3.91484e-01 8.50457e-03 3.23874e-02
7.38442e+00 5.00000e+00 2.66383e-02 3.74266e-01 8.28907e-03 3.12069e-02
7.40200e+00 5.00000e+00 2.60096e-02 3.57027e-01 8.09104e-03 3.00792e-02
7.41959e+00 5.00000e+00 2.54012e-02 3.39940e-01 7.90759e-03 2.89997e-02
7.43718e+00 5.00000e+00 2.48130e-02 3.23144e-01 7.73662e-03 2.79672e-02
7.45477e+00 5.00000e+00 2.42440e-02 3.06733e-01 7.57632e-03 2.69805e-02
