EIT filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 0 4
200 14
logT logNe 171 195 284 304
4.86934e+00 5.00000e+00 8.72097e-03 2.30410e-02 1.95888e-03 4.43893e-01
4.88693e+00 5.00000e+00 1.16228e-02 2.96274e-02 2.60872e-03 5.44889e-01
4.90452e+00 5.00000e+00 1.47889e-02 3.64551e-02 3.42549e-03 6.43268e-01
4.92211e+00 5.00000e+00 1.79564e-02 4.29237e-02 4.43383e-03 7.28515e-01
4.93969e+00 5.00000e+00 2.09730e-02 4.88337e-02 5.67027e-03 7.95227e-01
4.95728e+00 5.00000e+00 2.37598e-02 5.42257e-02 7.18430e-03 8.40566e-01
4.97487e+00 5.00000e+00 2.62913e-02 5.93068e-02 9.03640e-03 8.63379e-01
4.99246e+00 5.00000e+00 2.85987e-02 6.44469e-02 1.13051e-02 8.64051e-01
5.01005e+00 5.00000e+00 3.07607e-02 7.01597e-02 1.40910e-02 8.44228e-01
5.02763e+00 5.00000e+00 3.29037e-02 7.68275e-02 1.74912e-02 8.08354e-01
5.04522e+00 5.00000e+00 3.52074e-02 8.46974e-02 2.15857e-02 7.62413e-01
5.06281e+00 5.00000e+00 3.79021e-02 9.40823e-02 2.64233e-02 7.11715e-01
5.08040e+00 5.00000e+00 4.12982e-02 1.05418e-01 3.20056e-02 6.60511e-01
5.09799e+00 5.00000e+00 4.58348e-02 1.19312e-01 3.82551e-02 6.12023e-01
5.11557e+00 5.00000e+00 5.21051e-02 1.36542e-01 4.49971e-02 5.68326e-01
5.13316e+00 5.00000e+00 6.06327e-02 1.57725e-01 5.20808e-02 5.29321e-01
5.15075e+00 5.00000e+00 7.20314e-02 1.83376e-01 5.93246e-02 4.94467e-01
5.16834e+00 5.00000e+00 8.71925e-02 2.14027e-01 6.64889e-02 4.63319e-01
5.18592e+00 5.00000e+00 1.07382e-01 2.50129e-01 7.32606e-02 4.35543e-01
5.20351e+00 5.00000e+00 1.34468e-01 2.92052e-01 7.92681e-02 4.10836e-01
5.22110e+00 5.00000e+00 1.70866e-01 3.40165e-01 8.41686e-02 3.88883e-01
5.23869e+00 5.00000e+00 2.19201e-01 3.95525e-01 8.78472e-02 3.69156e-01
5.25628e+00 5.00000e+00 2.82418e-01 4.59561e-01 9.02539e-02 3.51206e-01
5.27386e+00 5.00000e+00 3.63514e-01 5.34049e-01 9.13662e-02 3.34686e-01
5.29145e+00 5.00000e+00 4.65176e-01 6.21419e-01 9.11835e-02 3.19292e-01
5.30904e+00 5.00000e+00 5.88661e-01 7.24649e-01 8.97201e-02 3.04797e-01
5.32663e+00 5.00000e+00 7.34954e-01 8.46452e-01 8.70349e-02 2.90990e-01
5.34422e+00 5.00000e+00 9.05654e-01 9.88545e-01 8.32256e-02 2.77681e-01
5.36180e+00 5.00000e+00 1.10145e+00 1.15195e+00 7.84042e-02 2.64710e-01
5.37939e+00 5.00000e+00 1.32197e+00 1.33697e+00 7.26863e-02 2.51918e-01
5.39698e+00 5.00000e+00 1.56450e+00 1.54207e+00 6.62113e-02 2.39185e-01
5.41457e+00 5.00000e+00 1.82365e+00 1.76392e+00 5.92232e-02 2.26443e-01
5.43216e+00 5.00000e+00 2.09140e+00 1.99976e+00 5.24593e-02 2.13912e-01
5.44974e+00 5.00000e+00 2.35615e+00 2.24641e+00 4.65863e-02 2.01879e-01
5.46733e+00 5.00000e+00 2.60276e+00 2.49954e+00 4.19841e-02 1.90546e-01
5.48492e+00 5.00000e+00 2.81166e+00 2.75251e+00 3.88935e-02 1.80085e-01
5.50251e+00 5.00000e+00 2.96048e+00 2.99654e+00 3.75443e-02 1.70626e-01
5.52010e+00 5.00000e+00 3.03695e+00 3.22364e+00 3.80914e-02 1.62249e-01
5.53768e+00 5.00000e+00 3.06059e+00 3.43333e+00 4.03598e-02 1.54963e-01
5.55527e+00 5.00000e+00 3.05855e+00 3.62770e+00 4.43211e-02 1.48770e-01
5.57286e+00 5.00000e+00 3.05845e+00 3.80931e+00 5.01133e-02 1.43708e-01
5.59045e+00 5.00000e+00 3.08821e+00 3.98145e+00 5.80126e-02 1.39842e-01
5.60804e+00 5.00000e+00 3.17772e+00 4.14787e+00 6.84153e-02 1.37270e-01
5.62562e+00 5.00000e+00 3.34455e+00 4.30880e+00 8.16767e-02 1.36009e-01
5.64321e+00 5.00000e+00 3.59254e+00 4.46009e+00 9.79566e-02 1.35991e-01
5.66080e+00 5.00000e+00 3.93030e+00 4.59615e+00 1.17089e-01 1.37218e-01
5.67839e+00 5.00000e+00 4.37301e+00 4.71049e+00 1.38390e-01 1.39761e-01
5.69598e+00 5.00000e+00 4.94386e+00 4.79560e+00 1.60398e-01 1.43777e-01
5.71356e+00 5.00000e+00 5.67396e+00 4.84414e+00 1.80865e-01 1.49487e-01
5.73115e+00 5.00000e+00 6.58785e+00 4.85714e+00 1.98346e-01 1.57000e-01
5.74874e+00 5.00000e+00 7.70029e+00 4.83958e+00 2.12094e-01 1.66384e-01
5.76633e+00 5.00000e+00 9.01910e+00 4.79616e+00 2.21560e-01 1.77789e-01
5.78391e+00 5.00000e+00 1.05364e+01 4.73114e+00 2.26373e-01 1.91441e-01
5.80150e+00 5.00000e+00 1.22224e+01 4.64810e+00 2.26334e-01 2.07691e-01
5.81909e+00 5.00000e+00 1.40273e+01 4.55380e+00 2.21546e-01 2.26817e-01
5.83668e+00 5.00000e+00 1.59321e+01 4.46508e+00 2.12702e-01 2.48587e-01
5.85427e+00 5.00000e+00 1.79216e+01 4.39974e+00 2.00625e-01 2.72481e-01
5.87185e+00 5.00000e+00 1.99737e+01 4.37540e+00 1.86125e-01 2.97676e-01
5.88944e+00 5.00000e+00 2.20619e+01 4.41137e+00 1.69919e-01 3.23010e-01
5.90703e+00 5.00000e+00 2.41465e+01 4.53116e+00 1.52682e-01 3.46838e-01
5.92462e+00 5.00000e+00 2.61771e+01 4.74776e+00 1.35439e-01 3.67767e-01
5.94221e+00 5.00000e+00 2.80892e+01 5.05704e+00 1.19429e-01 3.85092e-01
5.95979e+00 5.00000e+00 2.98028e+01 5.45710e+00 1.05430e-01 3.98117e-01
5.97738e+00 5.00000e+00 3.12255e+01 5.94907e+00 9.38220e-02 4.06137e-01
5.99497e+00 5.00000e+00 3.22492e+01 6.53437e+00 8.47868e-02 4.08417e-01
6.01256e+00 5.00000e+00 3.27660e+01 7.21367e+00 7.83578e-02 4.04472e-01
6.03015e+00 5.00000e+00 3.27370e+01 7.97962e+00 7.40705e-02 3.95839e-01
6.04773e+00 5.00000e+00 3.21715e+01 8.81403e+00 7.13759e-02 3.85066e-01
6.06532e+00 5.00000e+00 3.10885e+01 9.68902e+00 6.99115e-02 3.74444e-01
6.08291e+00 5.00000e+00 2.95177e+01 1.05610e+01 6.94435e-02 3.66049e-01
6.10050e+00 5.00000e+00 2.75007e+01 1.13701e+01 6.98192e-02 3.61845e-01
6.11809e+00 5.00000e+00 2.50945e+01 1.20521e+01 7.10218e-02 3.63162e-01
6.13567e+00 5.00000e+00 2.23796e+01 1.25790e+01 7.33838e-02 3.68853e-01
6.15326e+00 5.00000e+00 1.94470e+01 1.29346e+01 7.74385e-02 3.77365e-01
6.17085e+00 5.00000e+00 1.64061e+01 1.31038e+01 8.39614e-02 3.87162e-01
6.18844e+00 5.00000e+00 1.33755e+01 1.30739e+01 9.41802e-02 3.96602e-01
6.20602e+00 5.00000e+00 1.04819e+01 1.28350e+01 1.10131e-01 4.03871e-01
6.22361e+00 5.00000e+00 7.91128e+00 1.23731e+01 1.33962e-01 4.07592e-01
6.24120e+00 5.00000e+00 5.83638e+00 1.16715e+01 1.66393e-01 4.07200e-01
6.25879e+00 5.00000e+00 4.27244e+00 1.07271e+01 2.07031e-01 4.02198e-01
6.27638e+00 5.00000e+00 3.14979e+00 9.55715e+00 2.53142e-01 3.92123e-01
6.29397e+00 5.00000e+00 2.37410e+00 8.20429e+00 2.98243e-01 3.76598e-01
6.31155e+00 5.00000e+00 1.85623e+00 6.74404e+00 3.32101e-01 3.55507e-01
6.32914e+00 5.00000e+00 1.50415e+00 5.32211e+00 3.48910e-01 3.29862e-01
6.34673e+00 5.00000e+00 1.25061e+00 4.06682e+00 3.48961e-01 3.01273e-01
6.36432e+00 5.00000e+00 1.05672e+00 3.03206e+00 3.34819e-01 2.71113e-01
6.38190e+00 5.00000e+00 8.99300e-01 2.22112e+00 3.10187e-01 2.40520e-01
6.39949e+00 5.00000e+00 7.63886e-01 1.60818e+00 2.78928e-01 2.10344e-01
6.41708e+00 5.00000e+00 6.42923e-01 1.15844e+00 2.44619e-01 1.81416e-01
6.43467e+00 5.00000e+00 5.35599e-01 8.37049e-01 2.10356e-01 1.54806e-01
6.45226e+00 5.00000e+00 4.41833e-01 6.12089e-01 1.78290e-01 1.31195e-01
6.46984e+00 5.00000e+00 3.61013e-01 4.57230e-01 1.49659e-01 1.10828e-01
6.48743e+00 5.00000e+00 2.92051e-01 3.52254e-01 1.24941e-01 9.36307e-02
6.50502e+00 5.00000e+00 2.33844e-01 2.82957e-01 1.04188e-01 7.93898e-02
6.52261e+00 5.00000e+00 1.85800e-01 2.38008e-01 8.70233e-02 6.77041e-02
6.54020e+00 5.00000e+00 1.47705e-01 2.07976e-01 7.28224e-02 5.80583e-02
6.55778e+00 5.00000e+00 1.18542e-01 1.87266e-01 6.10628e-02 5.00506e-02
6.57537e+00 5.00000e+00 9.69019e-02 1.72479e-01 5.13012e-02 4.33610e-02
6.59296e+00 5.00000e+00 8.14804e-02 1.61447e-01 4.31956e-02 3.77546e-02
6.61055e+00 5.00000e+00 7.11634e-02 1.52690e-01 3.64596e-02 3.30434e-02
6.62814e+00 5.00000e+00 6.44165e-02 1.45540e-01 3.08504e-02 2.90802e-02
6.64572e+00 5.00000e+00 5.97661e-02 1.39819e-01 2.61690e-02 2.57500e-02
6.66331e+00 5.00000e+00 5.62312e-02 1.35420e-01 2.22487e-02 2.29555e-02
6.68090e+00 5.00000e+00 5.31077e-02 1.32312e-01 1.89615e-02 2.06241e-02
6.69849e+00 5.00000e+00 4.98446e-02 1.30523e-01 1.62014e-02 1.86964e-02
6.71608e+00 5.00000e+00 4.61182e-02 1.30032e-01 1.38801e-02 1.71189e-02
6.73366e+00 5.00000e+00 4.22003e-02 1.30285e-01 1.19209e-02 1.58149e-02
6.75125e+00 5.00000e+00 3.84377e-02 1.30573e-01 1.02583e-02 1.47160e-02
6.76884e+00 5.00000e+00 3.50759e-02 1.30181e-01 8.84295e-03 1.37740e-02
6.78643e+00 5.00000e+00 3.22767e-02 1.28393e-01 7.63441e-03 1.29527e-02
6.80401e+00 5.00000e+00 3.01532e-02 1.24527e-01 6.60028e-03 1.22246e-02
6.82160e+00 5.00000e+00 2.87040e-02 1.18398e-01 5.71180e-03 1.15664e-02
6.83919e+00 5.00000e+00 2.77686e-02 1.10697e-01 4.94594e-03 1.09581e-02
6.85678e+00 5.00000e+00 2.72162e-02 1.02126e-01 4.28343e-03 1.03830e-02
6.87437e+00 5.00000e+00 2.69523e-02 9.32531e-02 3.70856e-03 9.82731e-03
6.89195e+00 5.00000e+00 2.69049e-02 8.45108e-02 3.20867e-03 9.28004e-03
6.90954e+00 5.00000e+00 2.70151e-02 7.62113e-02 2.77279e-03 8.73149e-03
6.92713e+00 5.00000e+00 2.72220e-02 6.88995e-02 2.39734e-03 8.18083e-03
6.94472e+00 5.00000e+00 2.74587e-02 6.31855e-02 2.08108e-03 7.63219e-03
6.96231e+00 5.00000e+00 2.76571e-02 5.95107e-02 1.82052e-03 7.08873e-03
6.97989e+00 5.00000e+00 2.77458e-02 5.83283e-02 1.61133e-03 6.55301e-03
6.99748e+00 5.00000e+00 2.76502e-02 6.03569e-02 1.44897e-03 6.02601e-03
7.01507e+00 5.00000e+00 2.73091e-02 6.67401e-02 1.32908e-03 5.51159e-03
7.03266e+00 5.00000e+00 2.67564e-02 7.80004e-02 1.24236e-03 5.02611e-03
7.05025e+00 5.00000e+00 2.60571e-02 9.45555e-02 1.18055e-03 4.58520e-03
7.06783e+00 5.00000e+00 2.52699e-02 1.16793e-01 1.13822e-03 4.19901e-03
7.08542e+00 5.00000e+00 2.44443e-02 1.44533e-01 1.11176e-03 3.87324e-03
7.10301e+00 5.00000e+00 2.36241e-02 1.76150e-01 1.09895e-03 3.61226e-03
7.12060e+00 5.00000e+00 2.28392e-02 2.08918e-01 1.09746e-03 3.41288e-03
7.13819e+00 5.00000e+00 2.20979e-02 2.41292e-01 1.10313e-03 3.25796e-03
7.15577e+00 5.00000e+00 2.14057e-02 2.71872e-01 1.11173e-03 3.13269e-03
7.17336e+00 5.00000e+00 2.07669e-02 2.99208e-01 1.11909e-03 3.02535e-03
7.19095e+00 5.00000e+00 2.01875e-02 3.21732e-01 1.12088e-03 2.92648e-03
7.20854e+00 5.00000e+00 1.96728e-02 3.37921e-01 1.11276e-03 2.82806e-03
7.22613e+00 5.00000e+00 1.92177e-02 3.47293e-01 1.09389e-03 2.72720e-03
7.24371e+00 5.00000e+00 1.88069e-02 3.50616e-01 1.06703e-03 2.62550e-03
7.26130e+00 5.00000e+00 1.84267e-02 3.48929e-01 1.03475e-03 2.52427e-03
7.27889e+00 5.00000e+00 1.80654e-02 3.43341e-01 9.99385e-04 2.42470e-03
7.29648e+00 5.00000e+00 1.77128e-02 3.34937e-01 9.62892e-04 2.32771e-03
7.31407e+00 5.00000e+00 1.73602e-02 3.24678e-01 9.26842e-04 2.23399e-03
7.33165e+00 5.00000e+00 1.70078e-02 3.13177e-01 8.91868e-04 2.14377e-03
7.34924e+00 5.00000e+00 1.66586e-02 3.00829e-01 8.58134e-04 2.05692e-03
7.36683e+00 5.00000e+00 1.63156e-02 2.87978e-01 8.25831e-04 1.97344e-03
7.38442e+00 5.00000e+00 1.59816e-02 2.74900e-01 7.95102e-04 1.89329e-03
7.40200e+00 5.00000e+00 1.56592e-02 2.61818e-01 7.66088e-04 1.81643e-03
7.41959e+00 5.00000e+00 1.53496e-02 2.48879e-01 7.38803e-04 1.74272e-03
7.43718e+00 5.00000e+00 1.50519e-02 2.36183e-01 7.13127e-04 1.67218e-03
7.45477e+00 5.00000e+00 1.47650e-02 2.23793e-01 6.88918e-04 1.60476e-03
7.47236e+00 5.00000e+00 1.44879e-02 2.11752e-01 6.66065e-04 1.54044e-03
7.48994e+00 5.00000e+00 1.42198e-02 2.00092e-01 6.44496e-04 1.47922e-03
7.50753e+00 5.00000e+00 1.39600e-02 1.88813e-01 6.24121e-04 1.42099e-03
7.52512e+00 5.00000e+00 1.37079e-02 1.77935e-01 6.04863e-04 1.36573e-03
7.54271e+00 5.00000e+00 1.34631e-02 1.67467e-01 5.86601e-04 1.31336e-03
7.56030e+00 5.00000e+00 1.32253e-02 1.57412e-01 5.69237e-04 1.26381e-03
7.57788e+00 5.00000e+00 1.29943e-02 1.47768e-01 5.52699e-04 1.21704e-03
7.59547e+00 5.00000e+00 1.27696e-02 1.38513e-01 5.36904e-04 1.17299e-03
7.61306e+00 5.00000e+00 1.25512e-02 1.29639e-01 5.21809e-04 1.13165e-03
7.63065e+00 5.00000e+00 1.23388e-02 1.21141e-01 5.07368e-04 1.09287e-03
7.64824e+00 5.00000e+00 1.21320e-02 1.13017e-01 4.93541e-04 1.05647e-03
7.66582e+00 5.00000e+00 1.19305e-02 1.05262e-01 4.80306e-04 1.02231e-03
7.68341e+00 5.00000e+00 1.17339e-02 9.78533e-02 4.67624e-04 9.90268e-04
7.70100e+00 5.00000e+00 1.15421e-02 9.07796e-02 4.55488e-04 9.60292e-04
7.71859e+00 5.00000e+00 1.13549e-02 8.40301e-02 4.43882e-04 9.32307e-04
7.73618e+00 5.00000e+00 1.11721e-02 7.76128e-02 4.32778e-04 9.06116e-04
7.75376e+00 5.00000e+00 1.09938e-02 7.15358e-02 4.22154e-04 8.81553e-04
7.77135e+00 5.00000e+00 1.08196e-02 6.57891e-02 4.11980e-04 8.58451e-04
7.78894e+00 5.00000e+00 1.06497e-02 6.03677e-02 4.02250e-04 8.36723e-04
7.80653e+00 5.00000e+00 1.04839e-02 5.52598e-02 3.92959e-04 8.16298e-04
7.82412e+00 5.00000e+00 1.03223e-02 5.04688e-02 3.84092e-04 7.97082e-04
7.84170e+00 5.00000e+00 1.01648e-02 4.60160e-02 3.75625e-04 7.78953e-04
7.85929e+00 5.00000e+00 1.00110e-02 4.19039e-02 3.67529e-04 7.61780e-04
7.87688e+00 5.00000e+00 9.86084e-03 3.81328e-02 3.59793e-04 7.45492e-04
7.89447e+00 5.00000e+00 9.71435e-03 3.46938e-02 3.52410e-04 7.30027e-04
7.91206e+00 5.00000e+00 9.57147e-03 3.15720e-02 3.45377e-04 7.15340e-04
7.92964e+00 5.00000e+00 9.43216e-03 2.87409e-02 3.38677e-04 7.01391e-04
7.94723e+00 5.00000e+00 9.29611e-03 2.61658e-02 3.32282e-04 6.88124e-04
7.96482e+00 5.00000e+00 9.16328e-03 2.38208e-02 3.26178e-04 6.75518e-04
7.98241e+00 5.00000e+00 9.03361e-03 2.16820e-02 3.20354e-04 6.63563e-04
8.00000e+00 5.00000e+00 8.90707e-03 1.97285e-02 3.14807e-04 6.52259e-04
4.50000e+00 5.53846e+00 7.55748e-08 5.25136e-07 3.51346e-06 4.12793e-05
4.51758e+00 5.53846e+00 1.35205e-07 9.32541e-07 5.02260e-06 7.39414e-05
4.53517e+00 5.53846e+00 2.45336e-07 1.66095e-06 6.87282e-06 1.34722e-04
4.55276e+00 5.53846e+00 4.50541e-07 2.96599e-06 9.10609e-06 2.46954e-04
4.57035e+00 5.53846e+00 8.36126e-07 5.31032e-06 1.18074e-05 4.50681e-04
4.58793e+00 5.53846e+00 1.56573e-06 9.53043e-06 1.51318e-05 8.09934e-04
4.60552e+00 5.53846e+00 2.95795e-06 1.71594e-05 1.93567e-05 1.41864e-03
4.62311e+00 5.53846e+00 5.62355e-06 3.09503e-05 2.48818e-05 2.40744e-03
4.64070e+00 5.53846e+00 1.07104e-05 5.57361e-05 3.22209e-05 3.97192e-03
4.65829e+00 5.53846e+00 2.03394e-05 9.98492e-05 4.21326e-05 6.39351e-03
4.67587e+00 5.53846e+00 3.83152e-05 1.77217e-04 5.57704e-05 1.00660e-02
4.69346e+00 5.53846e+00 7.12921e-05 3.10557e-04 7.49803e-05 1.55412e-02
4.71105e+00 5.53846e+00 1.30295e-04 5.34870e-04 1.02689e-04 2.35583e-02
4.72864e+00 5.53846e+00 2.33215e-04 9.03240e-04 1.42966e-04 3.51004e-02
4.74623e+00 5.53846e+00 4.08190e-04 1.49377e-03 2.01198e-04 5.14388e-02
4.76381e+00 5.53846e+00 6.96886e-04 2.41424e-03 2.84623e-04 7.41429e-02
4.78140e+00 5.53846e+00 1.15781e-03 3.80577e-03 4.02784e-04 1.05121e-01
4.79899e+00 5.53846e+00 1.86418e-03 5.83048e-03 5.67114e-04 1.46449e-01
4.81658e+00 5.53846e+00 2.89755e-03 8.65103e-03 7.90826e-04 2.00186e-01
4.83417e+00 5.53846e+00 4.34388e-03 1.24183e-02 1.09098e-03 2.67850e-01
4.85175e+00 5.53846e+00 6.27492e-03 1.72243e-02 1.48819e-03 3.49647e-01
4.86934e+00 5.53846e+00 8.72110e-03 2.30426e-02 2.00665e-03 4.43690e-01
4.88693e+00 5.53846e+00 1.16230e-02 2.96296e-02 2.67131e-03 5.44618e-01
4.90452e+00 5.53846e+00 1.47893e-02 3.64579e-02 3.50594e-03 6.42912e-01
4.92211e+00 5.53846e+00 1.79571e-02 4.29274e-02 4.53537e-03 7.28060e-01
4.93969e+00 5.53846e+00 2.09743e-02 4.88385e-02 5.79636e-03 7.94657e-01
4.95728e+00 5.53846e+00 2.37615e-02 5.42319e-02 7.33853e-03 8.39868e-01
4.97487e+00 5.53846e+00 2.62934e-02 5.93151e-02 9.22227e-03 8.62539e-01
4.99246e+00 5.53846e+00 2.86008e-02 6.44581e-02 1.15257e-02 8.63060e-01
5.01005e+00 5.53846e+00 3.07625e-02 7.01750e-02 1.43484e-02 8.43081e-01
5.02763e+00 5.53846e+00 3.29061e-02 7.68489e-02 1.77862e-02 8.07062e-01
5.04522e+00 5.53846e+00 3.52146e-02 8.47279e-02 2.19183e-02 7.61004e-01
5.06281e+00 5.53846e+00 3.79224e-02 9.41265e-02 2.67922e-02 7.10227e-01
5.08040e+00 5.53846e+00 4.13461e-02 1.05482e-01 3.24098e-02 6.58990e-01
5.09799e+00 5.53846e+00 4.59352e-02 1.19408e-01 3.86948e-02 6.10513e-01
5.11557e+00 5.53846e+00 5.22980e-02 1.36687e-01 4.54756e-02 5.66868e-01
5.13316e+00 5.53846e+00 6.09737e-02 1.57951e-01 5.26034e-02 5.27947e-01
5.15075e+00 5.53846e+00 7.25956e-02 1.83743e-01 5.98968e-02 4.93201e-01
5.16834e+00 5.53846e+00 8.80825e-02 2.14635e-01 6.71159e-02 4.62178e-01
5.18592e+00 5.53846e+00 1.08738e-01 2.51141e-01 7.39460e-02 4.34541e-01
5.20351e+00 5.53846e+00 1.36485e-01 2.93723e-01 8.00128e-02 4.09984e-01
5.22110e+00 5.53846e+00 1.73807e-01 3.42853e-01 8.49685e-02 3.88189e-01
5.23869e+00 5.53846e+00 2.23418e-01 3.99668e-01 8.86914e-02 3.68620e-01
5.25628e+00 5.53846e+00 2.88360e-01 4.65683e-01 9.11238e-02 3.50821e-01
5.27386e+00 5.53846e+00 3.71720e-01 5.42763e-01 9.22347e-02 3.34439e-01
5.29145e+00 5.53846e+00 4.76243e-01 6.33448e-01 9.20159e-02 3.19164e-01
5.30904e+00 5.53846e+00 6.03162e-01 7.40824e-01 9.04757e-02 3.04766e-01
5.32663e+00 5.53846e+00 7.53405e-01 8.67688e-01 8.76799e-02 2.91038e-01
5.34422e+00 5.53846e+00 9.28541e-01 1.01575e+00 8.37448e-02 2.77793e-01
5.36180e+00 5.53846e+00 1.12920e+00 1.18591e+00 7.87996e-02 2.64879e-01
5.37939e+00 5.53846e+00 1.35492e+00 1.37814e+00 7.29743e-02 2.52142e-01
5.39698e+00 5.53846e+00 1.60284e+00 1.59031e+00 6.64189e-02 2.39464e-01
5.41457e+00 5.53846e+00 1.86740e+00 1.81822e+00 5.93825e-02 2.26780e-01
5.43216e+00 5.53846e+00 2.14042e+00 2.05850e+00 5.25968e-02 2.14309e-01
5.44974e+00 5.53846e+00 2.41017e+00 2.30755e+00 4.67204e-02 2.02334e-01
5.46733e+00 5.53846e+00 2.66139e+00 2.56069e+00 4.21275e-02 1.91054e-01
5.48492e+00 5.53846e+00 2.87442e+00 2.81094e+00 3.90568e-02 1.80641e-01
5.50251e+00 5.53846e+00 3.02677e+00 3.04934e+00 3.77398e-02 1.71224e-01
5.52010e+00 5.53846e+00 3.10600e+00 3.26804e+00 3.83348e-02 1.62883e-01
5.53768e+00 5.53846e+00 3.13130e+00 3.46729e+00 4.06682e-02 1.55628e-01
5.55527e+00 5.53846e+00 3.12951e+00 3.65015e+00 4.47129e-02 1.49461e-01
5.57286e+00 5.53846e+00 3.12798e+00 3.82028e+00 5.06075e-02 1.44423e-01
5.59045e+00 5.53846e+00 3.15425e+00 3.98222e+00 5.86267e-02 1.40577e-01
5.60804e+00 5.53846e+00 3.23754e+00 4.14109e+00 6.91590e-02 1.38023e-01
5.62562e+00 5.53846e+00 3.39493e+00 4.29783e+00 8.25513e-02 1.36776e-01
5.64321e+00 5.53846e+00 3.63016e+00 4.44818e+00 9.89569e-02 1.36765e-01
5.66080e+00 5.53846e+00 3.95156e+00 4.58638e+00 1.18201e-01 1.37984e-01
5.67839e+00 5.53846e+00 4.37399e+00 4.70574e+00 1.39589e-01 1.40502e-01
5.69598e+00 5.53846e+00 4.92035e+00 4.79848e+00 1.61654e-01 1.44463e-01
5.71356e+00 5.53846e+00 5.62163e+00 4.85697e+00 1.82146e-01 1.50081e-01
5.73115e+00 5.53846e+00 6.50131e+00 4.88222e+00 1.99623e-01 1.57460e-01
5.74874e+00 5.53846e+00 7.57292e+00 4.87935e+00 2.13342e-01 1.66673e-01
5.76633e+00 5.53846e+00 8.84343e+00 4.85324e+00 2.22759e-01 1.77872e-01
5.78391e+00 5.53846e+00 1.03050e+01 4.80839e+00 2.27508e-01 1.91290e-01
5.80150e+00 5.53846e+00 1.19288e+01 4.74870e+00 2.27394e-01 2.07283e-01
5.81909e+00 5.53846e+00 1.36677e+01 4.68066e+00 2.22524e-01 2.26136e-01
5.83668e+00 5.53846e+00 1.55037e+01 4.61927e+00 2.13599e-01 2.47617e-01
5.85427e+00 5.53846e+00 1.74231e+01 4.58070e+00 2.01448e-01 2.71206e-01
5.87185e+00 5.53846e+00 1.94053e+01 4.58148e+00 1.86883e-01 2.96087e-01
5.88944e+00 5.53846e+00 2.14256e+01 4.64016e+00 1.70625e-01 3.21109e-01
5.90703e+00 5.53846e+00 2.34464e+01 4.77948e+00 1.53347e-01 3.44645e-01
5.92462e+00 5.53846e+00 2.54197e+01 5.01220e+00 1.36070e-01 3.65321e-01
5.94221e+00 5.53846e+00 2.72841e+01 5.33455e+00 1.20028e-01 3.82442e-01
5.95979e+00 5.53846e+00 2.89626e+01 5.74447e+00 1.05995e-01 3.95323e-01
5.97738e+00 5.53846e+00 3.03663e+01 6.24253e+00 9.43522e-02 4.03269e-01
5.99497e+00 5.53846e+00 3.13906e+01 6.82929e+00 8.52806e-02 4.05552e-01
6.01256e+00 5.53846e+00 3.19303e+01 7.50437e+00 7.88141e-02 4.01692e-01
