EUVI-B filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 0 4
200 14
logT logNe 171 195 284 304
5.62562e+00 5.00000e+00 2.10515e+00 2.96988e+00 2.51417e-01 7.44479e-01
5.64321e+00 5.00000e+00 2.29979e+00 3.02248e+00 2.74303e-01 7.36785e-01
5.66080e+00 5.00000e+00 2.55917e+00 3.07002e+00 3.02356e-01 7.36588e-01
5.67839e+00 5.00000e+00 2.89326e+00 3.10994e+00 3.34085e-01 7.45482e-01
5.69598e+00 5.00000e+00 3.31616e+00 3.13932e+00 3.67174e-01 7.65731e-01
5.71356e+00 5.00000e+00 3.84567e+00 3.15541e+00 3.98467e-01 8.00249e-01
5.73115e+00 5.00000e+00 4.49712e+00 3.15935e+00 4.26072e-01 8.50358e-01
5.74874e+00 5.00000e+00 5.28016e+00 3.15407e+00 4.48836e-01 9.16908e-01
5.76633e+00 5.00000e+00 6.19900e+00 3.14230e+00 4.65561e-01 1.00165e+00
5.78391e+00 5.00000e+00 7.24660e+00 3.12661e+00 4.75019e-01 1.10723e+00
5.80150e+00 5.00000e+00 8.40069e+00 3.10939e+00 4.76039e-01 1.23766e+00
5.81909e+00 5.00000e+00 9.62557e+00 3.09358e+00 4.68382e-01 1.39669e+00
5.83668e+00 5.00000e+00 1.09057e+01 3.08410e+00 4.54429e-01 1.58370e+00
5.85427e+00 5.00000e+00 1.22282e+01 3.08639e+00 4.36891e-01 1.79487e+00
5.87185e+00 5.00000e+00 1.35755e+01 3.10636e+00 4.18162e-01 2.02235e+00
5.88944e+00 5.00000e+00 1.49275e+01 3.15093e+00 4.00229e-01 2.25337e+00
5.90703e+00 5.00000e+00 1.62552e+01 3.22851e+00 3.84767e-01 2.46856e+00
5.92462e+00 5.00000e+00 1.75241e+01 3.34472e+00 3.72259e-01 2.65073e+00
5.94221e+00 5.00000e+00 1.86935e+01 3.50077e+00 3.61974e-01 2.79131e+00
5.95979e+00 5.00000e+00 1.97139e+01 3.69937e+00 3.53259e-01 2.88293e+00
5.97738e+00 5.00000e+00 2.05301e+01 3.94579e+00 3.45560e-01 2.91923e+00
5.99497e+00 5.00000e+00 2.10782e+01 4.24769e+00 3.38415e-01 2.89496e+00
6.01256e+00 5.00000e+00 2.12964e+01 4.61556e+00 3.31472e-01 2.80866e+00
6.03015e+00 5.00000e+00 2.11671e+01 5.05637e+00 3.25024e-01 2.67826e+00
6.04773e+00 5.00000e+00 2.07030e+01 5.57437e+00 3.19703e-01 2.52972e+00
6.06532e+00 5.00000e+00 1.99215e+01 6.17514e+00 3.16130e-01 2.38438e+00
6.08291e+00 5.00000e+00 1.88464e+01 6.86336e+00 3.14978e-01 2.25938e+00
6.10050e+00 5.00000e+00 1.75071e+01 7.64324e+00 3.17029e-01 2.16872e+00
6.11809e+00 5.00000e+00 1.59409e+01 8.51510e+00 3.23427e-01 2.12022e+00
6.13567e+00 5.00000e+00 1.41957e+01 9.46541e+00 3.36296e-01 2.10425e+00
6.15326e+00 5.00000e+00 1.23254e+01 1.04699e+01 3.58764e-01 2.10961e+00
6.17085e+00 5.00000e+00 1.03955e+01 1.14884e+01 3.95577e-01 2.12660e+00
6.18844e+00 5.00000e+00 8.47743e+00 1.24649e+01 4.54606e-01 2.14591e+00
6.20602e+00 5.00000e+00 6.64845e+00 1.33243e+01 5.49623e-01 2.15805e+00
6.22361e+00 5.00000e+00 5.02335e+00 1.39798e+01 6.97228e-01 2.15594e+00
6.24120e+00 5.00000e+00 3.70971e+00 1.43372e+01 9.07447e-01 2.13640e+00
6.25879e+00 5.00000e+00 2.71731e+00 1.43044e+01 1.18383e+00 2.09659e+00
