EUVI-B filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 0 4
200 14
logT logNe 171 195 284 304
7.96482e+00 5.00000e+00 1.06050e-02 1.90412e-02 1.53327e-03 4.00404e-03
7.98241e+00 5.00000e+00 1.04450e-02 1.76638e-02 1.51237e-03 3.94181e-03
8.00000e+00 5.00000e+00 1.02900e-02 1.63969e-02 1.49189e-03 3.88229e-03
4.50000e+00 5.53846e+00 2.98738e-08 3.77853e-07 2.63427e-05 2.85105e-04
4.51758e+00 5.53846e+00 6.48207e-08 7.66450e-07 3.72463e-05 4.90884e-04
4.53517e+00 5.53846e+00 1.38075e-07 1.51970e-06 5.05404e-05 8.60348e-04
4.55276e+00 5.53846e+00 2.89636e-07 2.95819e-06 6.65674e-05 1.52049e-03
4.57035e+00 5.53846e+00 6.00160e-07 5.67676e-06 8.60152e-05 2.68565e-03
4.58793e+00 5.53846e+00 1.23129e-06 1.07756e-05 1.10125e-04 4.69747e-03
4.60552e+00 5.53846e+00 2.50910e-06 2.03154e-05 1.41100e-04 8.06737e-03
4.62311e+00 5.53846e+00 5.07909e-06 3.80729e-05 1.82036e-04 1.35302e-02
4.64070e+00 5.53846e+00 1.01877e-05 7.07676e-05 2.36633e-04 2.21973e-02
4.65829e+00 5.53846e+00 2.01873e-05 1.30098e-04 3.10073e-04 3.56816e-02
4.67587e+00 5.53846e+00 3.93686e-05 2.35732e-04 4.09769e-04 5.62441e-02
4.69346e+00 5.53846e+00 7.53241e-05 4.19782e-04 5.46819e-04 8.70194e-02
4.71105e+00 5.53846e+00 1.40738e-04 7.31536e-04 7.37466e-04 1.32106e-01
4.72864e+00 5.53846e+00 2.56277e-04 1.24517e-03 1.00335e-03 1.96916e-01
4.74623e+00 5.53846e+00 4.54499e-04 2.06873e-03 1.37193e-03 2.88484e-01
4.76381e+00 5.53846e+00 7.83653e-04 3.34908e-03 1.87811e-03 4.15495e-01
4.78140e+00 5.53846e+00 1.31144e-03 5.27447e-03 2.56565e-03 5.88538e-01
4.79899e+00 5.53846e+00 2.12251e-03 8.05379e-03 3.48403e-03 8.19231e-01
4.81658e+00 5.53846e+00 3.31097e-03 1.18845e-02 4.68705e-03 1.11927e+00
4.83417e+00 5.53846e+00 4.97558e-03 1.69360e-02 6.23750e-03 1.49732e+00
4.85175e+00 5.53846e+00 7.19846e-03 2.32865e-02 8.20073e-03 1.95470e+00
4.86934e+00 5.53846e+00 1.00145e-02 3.08483e-02 1.06391e-02 2.48103e+00
4.88693e+00 5.53846e+00 1.33562e-02 3.92478e-02 1.35911e-02 3.04645e+00
4.90452e+00 5.53846e+00 1.70070e-02 4.77576e-02 1.70556e-02 3.59769e+00
4.92211e+00 5.53846e+00 2.06707e-02 5.56085e-02 2.10225e-02 4.07589e+00
4.93969e+00 5.53846e+00 2.41813e-02 6.26268e-02 2.55660e-02 4.45095e+00
4.95728e+00 5.53846e+00 2.74596e-02 6.89840e-02 3.08312e-02 4.70723e+00
4.97487e+00 5.53846e+00 3.04913e-02 7.50868e-02 3.70332e-02 4.83849e+00
4.99246e+00 5.53846e+00 3.33306e-02 8.15712e-02 4.45024e-02 4.84703e+00
5.01005e+00 5.53846e+00 3.60903e-02 8.92936e-02 5.37265e-02 4.74210e+00
5.02763e+00 5.53846e+00 3.89209e-02 9.88649e-02 6.51590e-02 4.54808e+00
5.04522e+00 5.53846e+00 4.20175e-02 1.10638e-01 7.91365e-02 4.29773e+00
5.06281e+00 5.53846e+00 4.56350e-02 1.25058e-01 9.59083e-02 4.02022e+00
5.08040e+00 5.53846e+00 5.01245e-02 1.42735e-01 1.15583e-01 3.73908e+00
5.09799e+00 5.53846e+00 5.59893e-02 1.64496e-01 1.38005e-01 3.47221e+00
5.11557e+00 5.53846e+00 6.39111e-02 1.91363e-01 1.62684e-01 3.23133e+00
5.13316e+00 5.53846e+00 7.45053e-02 2.24135e-01 1.89258e-01 3.01606e+00
5.15075e+00 5.53846e+00 8.84851e-02 2.63348e-01 2.17280e-01 2.82358e+00
5.16834e+00 5.53846e+00 1.06865e-01 3.09328e-01 2.46092e-01 2.65154e+00
5.18592e+00 5.53846e+00 1.31060e-01 3.61935e-01 2.74750e-01 2.49820e+00
5.20351e+00 5.53846e+00 1.63124e-01 4.20430e-01 3.02053e-01 2.36200e+00
5.22110e+00 5.53846e+00 2.05663e-01 4.83833e-01 3.26772e-01 2.24117e+00
5.23869e+00 5.53846e+00 2.61465e-01 5.52574e-01 3.48332e-01 2.13249e+00
5.25628e+00 5.53846e+00 3.33614e-01 6.27573e-01 3.66302e-01 2.03321e+00
5.27386e+00 5.53846e+00 4.25200e-01 7.10064e-01 3.80278e-01 1.94116e+00
5.29145e+00 5.53846e+00 5.38977e-01 8.01886e-01 3.89900e-01 1.85442e+00
5.30904e+00 5.53846e+00 6.76218e-01 9.05282e-01 3.94810e-01 1.77156e+00
5.32663e+00 5.53846e+00 8.37912e-01 1.02178e+00 3.95027e-01 1.69139e+00
5.34422e+00 5.53846e+00 1.02559e+00 1.15145e+00 3.90929e-01 1.61297e+00
5.36180e+00 5.53846e+00 1.23969e+00 1.29354e+00 3.82916e-01 1.53553e+00
5.37939e+00 5.53846e+00 1.47943e+00 1.44661e+00 3.71358e-01 1.45823e+00
5.39698e+00 5.53846e+00 1.74132e+00 1.60764e+00 3.56608e-01 1.38047e+00
5.41457e+00 5.53846e+00 2.01900e+00 1.77240e+00 3.39118e-01 1.30199e+00
5.43216e+00 5.53846e+00 2.30388e+00 1.93756e+00 3.20087e-01 1.22463e+00
5.44974e+00 5.53846e+00 2.58428e+00 2.09980e+00 3.00818e-01 1.15062e+00
5.46733e+00 5.53846e+00 2.84521e+00 2.25516e+00 2.82301e-01 1.08152e+00
5.48492e+00 5.53846e+00 3.06751e+00 2.39842e+00 2.65323e-01 1.01864e+00
5.50251e+00 5.53846e+00 3.22929e+00 2.52336e+00 2.50484e-01 9.62965e-01
5.52010e+00 5.53846e+00 3.31903e+00 2.62551e+00 2.38264e-01 9.14833e-01
5.53768e+00 5.53846e+00 3.35781e+00 2.70750e+00 2.29088e-01 8.73456e-01
5.55527e+00 5.53846e+00 3.37468e+00 2.77383e+00 2.23417e-01 8.38054e-01
5.57286e+00 5.53846e+00 3.39964e+00 2.82926e+00 2.21883e-01 8.08164e-01
5.59045e+00 5.53846e+00 3.46406e+00 2.87888e+00 2.25416e-01 7.83509e-01
5.60804e+00 5.53846e+00 3.60307e+00 2.92787e+00 2.35428e-01 7.64018e-01
5.62562e+00 5.53846e+00 3.83831e+00 2.97812e+00 2.52460e-01 7.50059e-01
5.64321e+00 5.53846e+00 4.17511e+00 3.02761e+00 2.75691e-01 7.42456e-01
5.66080e+00 5.53846e+00 4.62391e+00 3.07383e+00 3.04090e-01 7.42359e-01
5.67839e+00 5.53846e+00 5.20204e+00 3.11400e+00 3.36145e-01 7.51346e-01
5.69598e+00 5.53846e+00 5.93446e+00 3.14507e+00 3.69510e-01 7.71663e-01
5.71356e+00 5.53846e+00 6.85304e+00 3.16412e+00 4.00986e-01 8.06200e-01
5.73115e+00 5.53846e+00 7.98431e+00 3.17221e+00 4.28668e-01 8.56274e-01
5.74874e+00 5.53846e+00 9.34425e+00 3.17219e+00 4.51418e-01 9.22738e-01
5.76633e+00 5.53846e+00 1.09394e+01 3.16678e+00 4.68059e-01 1.00734e+00
5.78391e+00 5.53846e+00 1.27571e+01 3.15857e+00 4.77396e-01 1.11276e+00
5.80150e+00 5.53846e+00 1.47583e+01 3.15001e+00 4.78291e-01 1.24300e+00
5.81909e+00 5.53846e+00 1.68812e+01 3.14401e+00 4.70536e-01 1.40183e+00
5.83668e+00 5.53846e+00 1.90993e+01 3.14495e+00 4.56513e-01 1.58862e+00
5.85427e+00 5.53846e+00 2.13914e+01 3.15775e+00 4.38933e-01 1.79954e+00
5.87185e+00 5.53846e+00 2.37277e+01 3.18787e+00 4.20183e-01 2.02673e+00
