AIA filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 0 7
200 14
logT logNe 094 131 171 193 211 304 335
4.97487e+00 5.00000e+00 2.28243e-04 3.69882e-03 7.50261e-01 8.88858e-01 6.96355e-01 2.34216e+00 2.64952e-01
4.99246e+00 5.00000e+00 2.60650e-04 4.49822e-03 8.14521e-01 9.63894e-01 7.50071e-01 2.36941e+00 2.88626e-01
5.01005e+00 5.00000e+00 2.95913e-04 5.37825e-03 8.78982e-01 1.04015e+00 8.05207e-01 2.34831e+00 3.12533e-01
5.02763e+00 5.00000e+00 3.33862e-04 6.35110e-03 9.43353e-01 1.11805e+00 8.62666e-01 2.28800e+00 3.36429e-01
5.04522e+00 5.00000e+00 3.74418e-04 7.43493e-03 1.00801e+00 1.19841e+00 9.23145e-01 2.20150e+00 3.60215e-01
5.06281e+00 5.00000e+00 4.17306e-04 8.65532e-03 1.07332e+00 1.28205e+00 9.87360e-01 2.10085e+00 3.83719e-01
5.08040e+00 5.00000e+00 4.62091e-04 1.00506e-02 1.13976e+00 1.37008e+00 1.05623e+00 1.99629e+00 4.06733e-01
5.09799e+00 5.00000e+00 5.08110e-04 1.16762e-02 1.20790e+00 1.46381e+00 1.13087e+00 1.89617e+00 4.28991e-01
5.11557e+00 5.00000e+00 5.54512e-04 1.36071e-02 1.27848e+00 1.56473e+00 1.21247e+00 1.80642e+00 4.50164e-01
5.13316e+00 5.00000e+00 6.01011e-04 1.59335e-02 1.35344e+00 1.67422e+00 1.30150e+00 1.72669e+00 4.70042e-01
5.15075e+00 5.00000e+00 6.47449e-04 1.87681e-02 1.43530e+00 1.79356e+00 1.39793e+00 1.65525e+00 4.88374e-01
5.16834e+00 5.00000e+00 6.93677e-04 2.22682e-02 1.52732e+00 1.92436e+00 1.50164e+00 1.59072e+00 5.04857e-01
5.18592e+00 5.00000e+00 7.39473e-04 2.66532e-02 1.63364e+00 2.06856e+00 1.61228e+00 1.53206e+00 5.19115e-01
5.20351e+00 5.00000e+00 7.84640e-04 3.22488e-02 1.75991e+00 2.22889e+00 1.72948e+00 1.47834e+00 5.30720e-01
5.22110e+00 5.00000e+00 8.29465e-04 3.94639e-02 1.91191e+00 2.40872e+00 1.85292e+00 1.42909e+00 5.39468e-01
5.23869e+00 5.00000e+00 8.75853e-04 4.87187e-02 2.09360e+00 2.61304e+00 1.98341e+00 1.38418e+00 5.45859e-01
5.25628e+00 5.00000e+00 9.26368e-04 6.05062e-02 2.30979e+00 2.84847e+00 2.12205e+00 1.34364e+00 5.50481e-01
5.27386e+00 5.00000e+00 9.84180e-04 7.53945e-02 2.56670e+00 3.12373e+00 2.27006e+00 1.30758e+00 5.53909e-01
5.29145e+00 5.00000e+00 1.05349e-03 9.40479e-02 2.87311e+00 3.45119e+00 2.42917e+00 1.27615e+00 5.56710e-01
5.30904e+00 5.00000e+00 1.13975e-03 1.17152e-01 3.23993e+00 3.84688e+00 2.60107e+00 1.24962e+00 5.59421e-01
5.32663e+00 5.00000e+00 1.24910e-03 1.45645e-01 3.67429e+00 4.32096e+00 2.78521e+00 1.22703e+00 5.62106e-01
5.34422e+00 5.00000e+00 1.38878e-03 1.80913e-01 4.17557e+00 4.87241e+00 2.97789e+00 1.20633e+00 5.64366e-01
5.36180e+00 5.00000e+00 1.56931e-03 2.24765e-01 4.73783e+00 5.49463e+00 3.17383e+00 1.18565e+00 5.65762e-01
5.37939e+00 5.00000e+00 1.80681e-03 2.79695e-01 5.34873e+00 6.17434e+00 3.36641e+00 1.16317e+00 5.65830e-01
5.39698e+00 5.00000e+00 2.12574e-03 3.48999e-01 5.98490e+00 6.88641e+00 3.54677e+00 1.13721e+00 5.64068e-01
5.41457e+00 5.00000e+00 2.56218e-03 4.37017e-01 6.61322e+00 7.59529e+00 3.70490e+00 1.10595e+00 5.59896e-01
5.43216e+00 5.00000e+00 3.15126e-03 5.47855e-01 7.20762e+00 8.27422e+00 3.83487e+00 1.06644e+00 5.52410e-01
5.44974e+00 5.00000e+00 3.92924e-03 6.84929e-01 7.74411e+00 8.89917e+00 3.93237e+00 1.01565e+00 5.40593e-01
5.46733e+00 5.00000e+00 4.93866e-03 8.50920e-01 8.19578e+00 9.44284e+00 3.99283e+00 9.51161e-01 5.23460e-01
5.48492e+00 5.00000e+00 6.22093e-03 1.04614e+00 8.53157e+00 9.87274e+00 4.01116e+00 8.71711e-01 5.00175e-01
5.50251e+00 5.00000e+00 7.80905e-03 1.26726e+00 8.71900e+00 1.01538e+01 3.98221e+00 7.77504e-01 4.70139e-01
5.52010e+00 5.00000e+00 9.72780e-03 1.50800e+00 8.76004e+00 1.02706e+01 3.90644e+00 6.73584e-01 4.34470e-01
5.53768e+00 5.00000e+00 1.20195e-02 1.76455e+00 8.74811e+00 1.02636e+01 3.79813e+00 5.71801e-01 3.97567e-01
5.55527e+00 5.00000e+00 1.47344e-02 2.03340e+00 8.79190e+00 1.01838e+01 3.67222e+00 4.80262e-01 3.63109e-01
5.57286e+00 5.00000e+00 1.79141e-02 2.30940e+00 9.00518e+00 1.00809e+01 3.54194e+00 4.02987e-01 3.33688e-01
5.59045e+00 5.00000e+00 2.15911e-02 2.58607e+00 9.52533e+00 1.00023e+01 3.41865e+00 3.41052e-01 3.11087e-01
5.60804e+00 5.00000e+00 2.57782e-02 2.85528e+00 1.05489e+01 9.99391e+00 3.31201e+00 2.93925e-01 2.96689e-01
5.62562e+00 5.00000e+00 3.04730e-02 3.10963e+00 1.22487e+01 1.00665e+01 3.22445e+00 2.59018e-01 2.89939e-01
5.64321e+00 5.00000e+00 3.56734e-02 3.34446e+00 1.47325e+01 1.01931e+01 3.15150e+00 2.32882e-01 2.88594e-01
5.66080e+00 5.00000e+00 4.13408e-02 3.55465e+00 1.81353e+01 1.03456e+01 3.08936e+00 2.13254e-01 2.90877e-01
5.67839e+00 5.00000e+00 4.73986e-02 3.73489e+00 2.25915e+01 1.04955e+01 3.03481e+00 1.98645e-01 2.95255e-01
5.69598e+00 5.00000e+00 5.37161e-02 3.87948e+00 2.81711e+01 1.06125e+01 2.98512e+00 1.88089e-01 3.00243e-01
5.71356e+00 5.00000e+00 6.01052e-02 3.98270e+00 3.48107e+01 1.06678e+01 2.93821e+00 1.80961e-01 3.04442e-01
5.73115e+00 5.00000e+00 6.64364e-02 4.04265e+00 4.25045e+01 1.06605e+01 2.89497e+00 1.76624e-01 3.07664e-01
5.74874e+00 5.00000e+00 7.25997e-02 4.05923e+00 5.12764e+01 1.06035e+01 2.85777e+00 1.74561e-01 3.10322e-01
5.76633e+00 5.00000e+00 7.84742e-02 4.03252e+00 6.10955e+01 1.05085e+01 2.82901e+00 1.74430e-01 3.12836e-01
5.78391e+00 5.00000e+00 8.39168e-02 3.96275e+00 7.18390e+01 1.03865e+01 2.81132e+00 1.76018e-01 3.15637e-01
5.80150e+00 5.00000e+00 8.87708e-02 3.85009e+00 8.32826e+01 1.02470e+01 2.80766e+00 1.79219e-01 3.19182e-01
5.81909e+00 5.00000e+00 9.29307e-02 3.69639e+00 9.50919e+01 1.01054e+01 2.82046e+00 1.83951e-01 3.23845e-01
5.83668e+00 5.00000e+00 9.65592e-02 3.50751e+00 1.07000e+02 9.99560e+00 2.84937e+00 1.90004e-01 3.29656e-01
5.85427e+00 5.00000e+00 9.99052e-02 3.28965e+00 1.18715e+02 9.95488e+00 2.89406e+00 1.97163e-01 3.36612e-01
5.87185e+00 5.00000e+00 1.03250e-01 3.04864e+00 1.29876e+02 1.00231e+01 2.95490e+00 2.05208e-01 3.44746e-01
5.88944e+00 5.00000e+00 1.06920e-01 2.78951e+00 1.40068e+02 1.02476e+01 3.03311e+00 2.13919e-01 3.54147e-01
5.90703e+00 5.00000e+00 1.11283e-01 2.51754e+00 1.48793e+02 1.06899e+01 3.13054e+00 2.23031e-01 3.64928e-01
5.92462e+00 5.00000e+00 1.16523e-01 2.24205e+00 1.55590e+02 1.13922e+01 3.24678e+00 2.32403e-01 3.76835e-01
5.94221e+00 5.00000e+00 1.22517e-01 1.97528e+00 1.60103e+02 1.23604e+01 3.37750e+00 2.42086e-01 3.89037e-01
5.95979e+00 5.00000e+00 1.29100e-01 1.72577e+00 1.61992e+02 1.36086e+01 3.51762e+00 2.52148e-01 4.00542e-01
5.97738e+00 5.00000e+00 1.36088e-01 1.49814e+00 1.60959e+02 1.51634e+01 3.66148e+00 2.62683e-01 4.10233e-01
5.99497e+00 5.00000e+00 1.43236e-01 1.29476e+00 1.56766e+02 1.70571e+01 3.80215e+00 2.73784e-01 4.16824e-01
6.01256e+00 5.00000e+00 1.50228e-01 1.11602e+00 1.49332e+02 1.93281e+01 3.93275e+00 2.85610e-01 4.18983e-01
6.03015e+00 5.00000e+00 1.56501e-01 9.61392e-01 1.39129e+02 2.20020e+01 4.05841e+00 2.98832e-01 4.15993e-01
6.04773e+00 5.00000e+00 1.61280e-01 8.29623e-01 1.26907e+02 2.50832e+01 4.19251e+00 3.14549e-01 4.07538e-01
6.06532e+00 5.00000e+00 1.63701e-01 7.18685e-01 1.13355e+02 2.85577e+01 4.35076e+00 3.34193e-01 3.93372e-01
6.08291e+00 5.00000e+00 1.62854e-01 6.26558e-01 9.91169e+01 3.23697e+01 4.55174e+00 3.59653e-01 3.73388e-01
6.10050e+00 5.00000e+00 1.57922e-01 5.51170e-01 8.47568e+01 3.64134e+01 4.81928e+00 3.93607e-01 3.47682e-01
6.11809e+00 5.00000e+00 1.48785e-01 4.90095e-01 7.07807e+01 4.05329e+01 5.18007e+00 4.38744e-01 3.17404e-01
6.13567e+00 5.00000e+00 1.37147e-01 4.39625e-01 5.76755e+01 4.45688e+01 5.65001e+00 4.93820e-01 2.86326e-01
6.15326e+00 5.00000e+00 1.24767e-01 3.96694e-01 4.57774e+01 4.83338e+01 6.24885e+00 5.55303e-01 2.57625e-01
6.17085e+00 5.00000e+00 1.12969e-01 3.59193e-01 3.53135e+01 5.15853e+01 7.00466e+00 6.17143e-01 2.33402e-01
6.18844e+00 5.00000e+00 1.02648e-01 3.25566e-01 2.63916e+01 5.40417e+01 7.95822e+00 6.70350e-01 2.14970e-01
6.20602e+00 5.00000e+00 9.43796e-02 2.94704e-01 1.90363e+01 5.53958e+01 9.16633e+00 7.03365e-01 2.03318e-01
6.22361e+00 5.00000e+00 8.81570e-02 2.66233e-01 1.33206e+01 5.53742e+01 1.06642e+01 7.09157e-01 1.98464e-01
6.24120e+00 5.00000e+00 8.34551e-02 2.40542e-01 9.23258e+00 5.37888e+01 1.24000e+01 6.90309e-01 1.99429e-01
6.25879e+00 5.00000e+00 7.98618e-02 2.17859e-01 6.47732e+00 5.05531e+01 1.42513e+01 6.51767e-01 2.05798e-01
6.27638e+00 5.00000e+00 7.70786e-02 1.98268e-01 4.70236e+00 4.57245e+01 1.60047e+01 5.99081e-01 2.17746e-01
6.29397e+00 5.00000e+00 7.48808e-02 1.81770e-01 3.61510e+00 3.95416e+01 1.73504e+01 5.37598e-01 2.36023e-01
6.31155e+00 5.00000e+00 7.30857e-02 1.68301e-01 3.00972e+00 3.24699e+01 1.79355e+01 4.72088e-01 2.61914e-01
6.32914e+00 5.00000e+00 7.14500e-02 1.57296e-01 2.69536e+00 2.53840e+01 1.76505e+01 4.07002e-01 2.95645e-01
6.34673e+00 5.00000e+00 6.97019e-02 1.48063e-01 2.53290e+00 1.90627e+01 1.66158e+01 3.45914e-01 3.35925e-01
6.36432e+00 5.00000e+00 6.75898e-02 1.40075e-01 2.43887e+00 1.38588e+01 1.50165e+01 2.90882e-01 3.80279e-01
6.38190e+00 5.00000e+00 6.48879e-02 1.32931e-01 2.35138e+00 9.82197e+00 1.30602e+01 2.42839e-01 4.24430e-01
6.39949e+00 5.00000e+00 6.14016e-02 1.26304e-01 2.21826e+00 6.82368e+00 1.09418e+01 2.01847e-01 4.62058e-01
6.41708e+00 5.00000e+00 5.71551e-02 1.19982e-01 2.00923e+00 4.67918e+00 8.84486e+00 1.67525e-01 4.86425e-01
6.43467e+00 5.00000e+00 5.28393e-02 1.13956e-01 1.74816e+00 3.20571e+00 6.94949e+00 1.39126e-01 4.96975e-01
6.45226e+00 5.00000e+00 4.91356e-02 1.08262e-01 1.46819e+00 2.22448e+00 5.35188e+00 1.15837e-01 4.95895e-01
6.46984e+00 5.00000e+00 4.65555e-02 1.02932e-01 1.19487e+00 1.58594e+00 4.07175e+00 9.68999e-02 4.85968e-01
6.48743e+00 5.00000e+00 4.55505e-02 9.79806e-02 9.44720e-01 1.17873e+00 3.08202e+00 8.15987e-02 4.70058e-01
6.50502e+00 5.00000e+00 4.66876e-02 9.34297e-02 7.27155e-01 9.28288e-01 2.33806e+00 6.93423e-02 4.50835e-01
6.52261e+00 5.00000e+00 5.03931e-02 8.92682e-02 5.48142e-01 7.79611e-01 1.78794e+00 5.95552e-02 4.30059e-01
6.54020e+00 5.00000e+00 5.66114e-02 8.54428e-02 4.10356e-01 6.89982e-01 1.38295e+00 5.16849e-02 4.08271e-01
6.55778e+00 5.00000e+00 6.53705e-02 8.19090e-02 3.09631e-01 6.35667e-01 1.08593e+00 4.53244e-02 3.85829e-01
6.57537e+00 5.00000e+00 7.67142e-02 7.86255e-02 2.38915e-01 6.02844e-01 8.68830e-01 4.01665e-02 3.62975e-01
6.59296e+00 5.00000e+00 9.04814e-02 7.55649e-02 1.91507e-01 5.82600e-01 7.11614e-01 3.59953e-02 3.39927e-01
6.61055e+00 5.00000e+00 1.06145e-01 7.27091e-02 1.61948e-01 5.68486e-01 5.99519e-01 3.26474e-02 3.16852e-01
6.62814e+00 5.00000e+00 1.23343e-01 7.01209e-02 1.44171e-01 5.58104e-01 5.18487e-01 2.99778e-02 2.94012e-01
6.64572e+00 5.00000e+00 1.42049e-01 6.79170e-02 1.33048e-01 5.51709e-01 4.57088e-01 2.78671e-02 2.71713e-01
6.66331e+00 5.00000e+00 1.62236e-01 6.62077e-02 1.25416e-01 5.49777e-01 4.07983e-01 2.62313e-02 2.50140e-01
6.68090e+00 5.00000e+00 1.83777e-01 6.51143e-02 1.19082e-01 5.53027e-01 3.66420e-01 2.50211e-02 2.29445e-01
6.69849e+00 5.00000e+00 2.06470e-01 6.47784e-02 1.12331e-01 5.62487e-01 3.29135e-01 2.42120e-02 2.09712e-01
6.71608e+00 5.00000e+00 2.29999e-01 6.53892e-02 1.04101e-01 5.78924e-01 2.94177e-01 2.37860e-02 1.90979e-01
6.73366e+00 5.00000e+00 2.53942e-01 6.72352e-02 9.50751e-02 5.99748e-01 2.61558e-01 2.36549e-02 1.73230e-01
6.75125e+00 5.00000e+00 2.77780e-01 7.07487e-02 8.61921e-02 6.20964e-01 2.31565e-01 2.37223e-02 1.56404e-01
6.76884e+00 5.00000e+00 3.00774e-01 7.65921e-02 7.81206e-02 6.37958e-01 2.04348e-01 2.39039e-02 1.40468e-01
6.78643e+00 5.00000e+00 3.22000e-01 8.58401e-02 7.12930e-02 6.45543e-01 1.79903e-01 2.41193e-02 1.25383e-01
6.80401e+00 5.00000e+00 3.40323e-01 1.00309e-01 6.59925e-02 6.38352e-01 1.58145e-01 2.42867e-02 1.11125e-01
6.82160e+00 5.00000e+00 3.54696e-01 1.22468e-01 6.22137e-02 6.14268e-01 1.38925e-01 2.43430e-02 9.78705e-02
6.83919e+00 5.00000e+00 3.64459e-01 1.54566e-01 5.95830e-02 5.77440e-01 1.22145e-01 2.42670e-02 8.61254e-02
6.85678e+00 5.00000e+00 3.69038e-01 1.99409e-01 5.77969e-02 5.32553e-01 1.07647e-01 2.40414e-02 7.61765e-02
6.87437e+00 5.00000e+00 3.67896e-01 2.60214e-01 5.66374e-02 4.83643e-01 9.52477e-02 2.36474e-02 6.81339e-02
6.89195e+00 5.00000e+00 3.60590e-01 3.39923e-01 5.59412e-02 4.33922e-01 8.47636e-02 2.30664e-02 6.20256e-02
6.90954e+00 5.00000e+00 3.46834e-01 4.40258e-01 5.55765e-02 3.85769e-01 7.59986e-02 2.22806e-02 5.78449e-02
6.92713e+00 5.00000e+00 3.27042e-01 5.61694e-01 5.54160e-02 3.42793e-01 6.87130e-02 2.12929e-02 5.52859e-02
6.94472e+00 5.00000e+00 3.02198e-01 7.03597e-01 5.53267e-02 3.08673e-01 6.26486e-02 2.01225e-02 5.38719e-02
6.96231e+00 5.00000e+00 2.73374e-01 8.62108e-01 5.51795e-02 2.85726e-01 5.76126e-02 1.87891e-02 5.32614e-02
6.97989e+00 5.00000e+00 2.41727e-01 1.02860e+00 5.48450e-02 2.76052e-01 5.34673e-02 1.73142e-02 5.31947e-02
6.99748e+00 5.00000e+00 2.08410e-01 1.18902e+00 5.41923e-02 2.82992e-01 5.01098e-02 1.57191e-02 5.34524e-02
7.01507e+00 5.00000e+00 1.74788e-01 1.32466e+00 5.31182e-02 3.12123e-01 4.74656e-02 1.40432e-02 5.38196e-02
7.03266e+00 5.00000e+00 1.42752e-01 1.42284e+00 5.16855e-02 3.65995e-01 4.54083e-02 1.23889e-02 5.40108e-02
7.05025e+00 5.00000e+00 1.13755e-01 1.47614e+00 5.00083e-02 4.46932e-01 4.38228e-02 1.08476e-02 5.37057e-02
7.06783e+00 5.00000e+00 8.85639e-02 1.48024e+00 4.81870e-02 5.57349e-01 4.26288e-02 9.47362e-03 5.25868e-02
7.08542e+00 5.00000e+00 6.73774e-02 1.43428e+00 4.63032e-02 6.96765e-01 4.17698e-02 8.29052e-03 5.03665e-02
7.10301e+00 5.00000e+00 5.00835e-02 1.34099e+00 4.44280e-02 8.56934e-01 4.12110e-02 7.30578e-03 4.68413e-02
7.12060e+00 5.00000e+00 3.64650e-02 1.21021e+00 4.26153e-02 1.02340e+00 4.09107e-02 6.50457e-03 4.21402e-02
7.13819e+00 5.00000e+00 2.62717e-02 1.06081e+00 4.08999e-02 1.18791e+00 4.07864e-02 5.84819e-03 3.68954e-02
7.15577e+00 5.00000e+00 1.89419e-02 9.08963e-01 3.93107e-02 1.34318e+00 4.07571e-02 5.30571e-03 3.16555e-02
7.17336e+00 5.00000e+00 1.38150e-02 7.65499e-01 3.78712e-02 1.48176e+00 4.07460e-02 4.85406e-03 2.67752e-02
7.19095e+00 5.00000e+00 1.03118e-02 6.36910e-01 3.66061e-02 1.59584e+00 4.06772e-02 4.47727e-03 2.24570e-02
7.20854e+00 5.00000e+00 7.97110e-03 5.25991e-01 3.55383e-02 1.67799e+00 4.04760e-02 4.16336e-03 1.87783e-02
7.22613e+00 5.00000e+00 6.40619e-03 4.32764e-01 3.46542e-02 1.72588e+00 4.01209e-02 3.90029e-03 1.57129e-02
7.24371e+00 5.00000e+00 5.33070e-03 3.55763e-01 3.39077e-02 1.74330e+00 3.96445e-02 3.67606e-03 1.31851e-02
7.26130e+00 5.00000e+00 4.57536e-03 2.92952e-01 3.32582e-02 1.73543e+00 3.90774e-02 3.48122e-03 1.11159e-02
7.27889e+00 5.00000e+00 4.04047e-03 2.42337e-01 3.26723e-02 1.70781e+00 3.84471e-02 3.30890e-03 9.43713e-03
7.29648e+00 5.00000e+00 3.66480e-03 2.01978e-01 3.21205e-02 1.66590e+00 3.77778e-02 3.15366e-03 8.08770e-03
7.31407e+00 5.00000e+00 3.40938e-03 1.70084e-01 3.15782e-02 1.61453e+00 3.70897e-02 3.01129e-03 7.01313e-03
7.33165e+00 5.00000e+00 3.23977e-03 1.44772e-01 3.10412e-02 1.55681e+00 3.63938e-02 2.87936e-03 6.15289e-03
7.34924e+00 5.00000e+00 3.12844e-03 1.24463e-01 3.05120e-02 1.49476e+00 3.56956e-02 2.75607e-03 5.45521e-03
7.36683e+00 5.00000e+00 3.05588e-03 1.08061e-01 2.99943e-02 1.43014e+00 3.50006e-02 2.64013e-03 4.88471e-03
7.38442e+00 5.00000e+00 3.00672e-03 9.47505e-02 2.94911e-02 1.36435e+00 3.43134e-02 2.53045e-03 4.41557e-03
7.40200e+00 5.00000e+00 2.96796e-03 8.39396e-02 2.90056e-02 1.29853e+00 3.36385e-02 2.42613e-03 4.02931e-03
7.41959e+00 5.00000e+00 2.93041e-03 7.51328e-02 2.85389e-02 1.23344e+00 3.29779e-02 2.32641e-03 3.71047e-03
7.43718e+00 5.00000e+00 2.89313e-03 6.78831e-02 2.80894e-02 1.16958e+00 3.23323e-02 2.23118e-03 3.44450e-03
7.45477e+00 5.00000e+00 2.85655e-03 6.18494e-02 2.76547e-02 1.10726e+00 3.17016e-02 2.14035e-03 3.22003e-03
7.47236e+00 5.00000e+00 2.82109e-03 5.67855e-02 2.72329e-02 1.04671e+00 3.10858e-02 2.05387e-03 3.02877e-03
7.48994e+00 5.00000e+00 2.78718e-03 5.25138e-02 2.68227e-02 9.88074e-01 3.04853e-02 1.97169e-03 2.86466e-03
7.50753e+00 5.00000e+00 2.75520e-03 4.88974e-02 2.64221e-02 9.31365e-01 2.98995e-02 1.89367e-03 2.72296e-03
7.52512e+00 5.00000e+00 2.72518e-03 4.58224e-02 2.60306e-02 8.76673e-01 2.93286e-02 1.81983e-03 2.59991e-03
7.54271e+00 5.00000e+00 2.69666e-03 4.31805e-02 2.56476e-02 8.24050e-01 2.87718e-02 1.75016e-03 2.49201e-03
7.56030e+00 5.00000e+00 2.66921e-03 4.08901e-02 2.52728e-02 7.73510e-01 2.82288e-02 1.68467e-03 2.39660e-03
7.57788e+00 5.00000e+00 2.64247e-03 3.88910e-02 2.49062e-02 7.25048e-01 2.76994e-02 1.62344e-03 2.31165e-03
7.59547e+00 5.00000e+00 2.61603e-03 3.71346e-02 2.45472e-02 6.78552e-01 2.71828e-02 1.56647e-03 2.23549e-03
7.61306e+00 5.00000e+00 2.58960e-03 3.55869e-02 2.41958e-02 6.33977e-01 2.66791e-02 1.51385e-03 2.16694e-03
7.63065e+00 5.00000e+00 2.56312e-03 3.42146e-02 2.38517e-02 5.91302e-01 2.61879e-02 1.46532e-03 2.10485e-03
7.64824e+00 5.00000e+00 2.53664e-03 3.29887e-02 2.35144e-02 5.50512e-01 2.57087e-02 1.42049e-03 2.04824e-03
7.66582e+00 5.00000e+00 2.51023e-03 3.18874e-02 2.31838e-02 5.11583e-01 2.52414e-02 1.37913e-03 1.99634e-03
7.68341e+00 5.00000e+00 2.48389e-03 3.08926e-02 2.28590e-02 4.74403e-01 2.47852e-02 1.34100e-03 1.94848e-03
7.70100e+00 5.00000e+00 2.45768e-03 2.99920e-02 2.25401e-02 4.38910e-01 2.43402e-02 1.30602e-03 1.90424e-03
7.71859e+00 5.00000e+00 2.43163e-03 2.91747e-02 2.22269e-02 4.05051e-01 2.39062e-02 1.27406e-03 1.86323e-03
7.73618e+00 5.00000e+00 2.40573e-03 2.84285e-02 2.19190e-02 3.72870e-01 2.34832e-02 1.24472e-03 1.82499e-03
7.75376e+00 5.00000e+00 2.38000e-03 2.77438e-02 2.16167e-02 3.42407e-01 2.30711e-02 1.21767e-03 1.78918e-03
7.77135e+00 5.00000e+00 2.35440e-03 2.71118e-02 2.13195e-02 3.13613e-01 2.26694e-02 1.19259e-03 1.75548e-03
7.78894e+00 5.00000e+00 2.32894e-03 2.65266e-02 2.10276e-02 2.86462e-01 2.22785e-02 1.16927e-03 1.72365e-03
7.80653e+00 5.00000e+00 2.30362e-03 2.59838e-02 2.07408e-02 2.60894e-01 2.18985e-02 1.14755e-03 1.69355e-03
7.82412e+00 5.00000e+00 2.27842e-03 2.54784e-02 2.04591e-02 2.36928e-01 2.15294e-02 1.12725e-03 1.66497e-03
7.84170e+00 5.00000e+00 2.25337e-03 2.50053e-02 2.01826e-02 2.14669e-01 2.11708e-02 1.10815e-03 1.63773e-03
