 0.43633E-01  0.76358E+00  0.25488E+16  0.76565E+15  0.44090E+15  0.15138E+03  0.42764E+11
 0.43633E-01  0.80721E+00  0.25430E+16  0.77708E+15  0.44395E+15  0.15130E+03  0.44672E+11
 0.43633E-01  0.85085E+00  0.25373E+16  0.78784E+15  0.44668E+15  0.15122E+03  0.46494E+11
 0.43633E-01  0.89448E+00  0.25325E+16  0.79750E+15  0.44943E+15  0.15115E+03  0.48229E+11
 0.43633E-01  0.93811E+00  0.25277E+16  0.80628E+15  0.45218E+15  0.15109E+03  0.49871E+11
 0.43633E-01  0.98175E+00  0.25239E+16  0.81408E+15  0.45431E+15  0.15104E+03  0.51419E+11
 0.43633E-01  0.10254E+01  0.25201E+16  0.82088E+15  0.45646E+15  0.15099E+03  0.52868E+11
 0.43633E-01  0.10690E+01  0.25173E+16  0.82681E+15  0.45798E+15  0.15095E+03  0.54217E+11
 0.43633E-01  0.11126E+01  0.25154E+16  0.83176E+15  0.45952E+15  0.15092E+03  0.55463E+11
 0.43633E-01  0.11563E+01  0.25135E+16  0.83606E+15  0.46043E+15  0.15090E+03  0.56604E+11
 0.43633E-01  0.11999E+01  0.25116E+16  0.83981E+15  0.46104E+15  0.15088E+03  0.57636E+11
 0.43633E-01  0.12435E+01  0.25098E+16  0.84300E+15  0.46133E+15  0.15087E+03  0.58559E+11
 0.43633E-01  0.12872E+01  0.25088E+16  0.84586E+15  0.46162E+15  0.15085E+03  0.59370E+11
 0.43633E-01  0.13308E+01  0.25079E+16  0.84851E+15  0.46129E+15  0.15084E+03  0.60069E+11
 0.43633E-01  0.13744E+01  0.25070E+16  0.85083E+15  0.46095E+15  0.15083E+03  0.60653E+11
 0.43633E-01  0.14181E+01  0.25061E+16  0.85272E+15  0.46000E+15  0.15083E+03  0.61121E+11
 0.43633E-01  0.14617E+01  0.25052E+16  0.85439E+15  0.45905E+15  0.15082E+03  0.61473E+11
 0.43633E-01  0.15053E+01  0.25053E+16  0.85573E+15  0.45747E+15  0.15083E+03  0.61708E+11
 0.43633E-01  0.15490E+01  0.25053E+16  0.85675E+15  0.45559E+15  0.15083E+03  0.61826E+11
 0.43633E-01  0.15926E+01  0.25053E+16  0.85767E+15  0.45307E+15  0.15084E+03  0.61826E+11
 0.43633E-01  0.16362E+01  0.25054E+16  0.85836E+15  0.45055E+15  0.15085E+03  0.61708E+11
 0.43633E-01  0.16799E+01  0.25055E+16  0.85884E+15  0.44773E+15  0.15086E+03  0.61473E+11
 0.43633E-01  0.17235E+01  0.25056E+16  0.85921E+15  0.44459E+15  0.15087E+03  0.61121E+11
 0.43633E-01  0.17671E+01  0.25058E+16  0.85959E+15  0.44114E+15  0.15089E+03  0.60653E+11
 0.43633E-01  0.18108E+01  0.25059E+16  0.85976E+15  0.43737E+15  0.15091E+03  0.60069E+11
 0.43633E-01  0.18544E+01  0.25069E+16  0.85994E+15  0.43361E+15  0.15093E+03  0.59370E+11
 0.43633E-01  0.18980E+01  0.25071E+16  0.86000E+15  0.42922E+15  0.15095E+03  0.58559E+11
 0.43633E-01  0.19417E+01  0.25073E+16  0.86017E+15  0.42482E+15  0.15097E+03  0.57636E+11
 0.43633E-01  0.19853E+01  0.25083E+16  0.86024E+15  0.42043E+15  0.15100E+03  0.56604E+11
 0.43633E-01  0.20289E+01  0.25085E+16  0.86041E+15  0.41572E+15  0.15102E+03  0.55463E+11
 0.43633E-01  0.20726E+01  0.25087E+16  0.86058E+15  0.41069E+15  0.15104E+03  0.54217E+11
 0.43633E-01  0.21162E+01  0.25089E+16  0.86087E+15  0.40566E+15  0.15106E+03  0.52868E+11
 0.43633E-01  0.21598E+01  0.25090E+16  0.86115E+15  0.40063E+15  0.15108E+03  0.51419E+11
 0.43633E-01  0.22035E+01  0.25101E+16  0.86143E+15  0.39528E+15  0.15110E+03  0.49871E+11
 0.43633E-01  0.22471E+01  0.25102E+16  0.86171E+15  0.38993E+15  0.15112E+03  0.48229E+11
 0.43633E-01  0.22907E+01  0.25104E+16  0.86189E+15  0.38458E+15  0.15114E+03  0.46494E+11
 0.43633E-01  0.23344E+01  0.25115E+16  0.86174E+15  0.37892E+15  0.15117E+03  0.44672E+11
 0.43633E-01  0.23780E+01  0.25117E+16  0.86149E+15  0.37358E+15  0.15120E+03  0.42764E+11
 0.43633E-01  0.24216E+01  0.25128E+16  0.86091E+15  0.36793E+15  0.15123E+03  0.40774E+11
 0.43633E-01  0.24653E+01  0.25140E+16  0.86001E+15  0.36227E+15  0.15127E+03  0.38708E+11
 0.43633E-01  0.25089E+01  0.25152E+16  0.85844E+15  0.35694E+15  0.15131E+03  0.36567E+11
 0.43633E-01  0.25525E+01  0.25173E+16  0.85601E+15  0.35162E+15  0.15136E+03  0.34357E+11
 0.43633E-01  0.25962E+01  0.25194E+16  0.85248E+15  0.34631E+15  0.15141E+03  0.32081E+11
 0.43633E-01  0.26398E+01  0.25225E+16  0.84785E+15  0.34132E+15  0.15148E+03  0.29745E+11
 0.43633E-01  0.26834E+01  0.25266E+16  0.84214E+15  0.33634E+15  0.15156E+03  0.27351E+11
 0.43633E-01  0.27271E+01  0.25307E+16  0.83533E+15  0.33200E+15  0.15165E+03  0.24906E+11
 0.43633E-01  0.27707E+01  0.25357E+16  0.82730E+15  0.32799E+15  0.15175E+03  0.22413E+11
 0.43633E-01  0.28143E+01  0.25408E+16  0.81816E+15  0.32461E+15  0.15184E+03  0.19878E+11
 0.43633E-01  0.28580E+01  0.25467E+16  0.80833E+15  0.32154E+15  0.15194E+03  0.17305E+11
 0.43633E-01  0.29016E+01  0.25526E+16  0.79783E+15  0.31943E+15  0.15204E+03  0.14699E+11
 0.43633E-01  0.29452E+01  0.25585E+16  0.78696E+15  0.31825E+15  0.15213E+03  0.12065E+11
 0.43633E-01  0.29889E+01  0.25642E+16  0.77606E+15  0.31770E+15  0.15221E+03  0.94074E+10
 0.43633E-01  0.30325E+01  0.25699E+16  0.76524E+15  0.31778E+15  0.15228E+03  0.67324E+10
 0.43633E-01  0.30761E+01  0.25747E+16  0.75483E+15  0.31847E+15  0.15234E+03  0.40446E+10
 0.43633E-01  0.31198E+01  0.25792E+16  0.74472E+15  0.32042E+15  0.15238E+03  0.13490E+10
 0.13090E+00  0.21817E-01  0.26134E+16  0.60179E+15  0.44946E+15  0.15181E+03  0.13490E+10
 0.13090E+00  0.65450E-01  0.26138E+16  0.60604E+15  0.44510E+15  0.15187E+03  0.40446E+10
 0.13090E+00  0.10908E+00  0.26134E+16  0.61106E+15  0.44136E+15  0.15191E+03  0.67324E+10
 0.13090E+00  0.15272E+00  0.26120E+16  0.61685E+15  0.43760E+15  0.15194E+03  0.94074E+10
 0.13090E+00  0.19635E+00  0.26114E+16  0.62340E+15  0.43415E+15  0.15197E+03  0.12065E+11
 0.13090E+00  0.23998E+00  0.26089E+16  0.63072E+15  0.43132E+15  0.15199E+03  0.14699E+11
 0.13090E+00  0.28362E+00  0.26064E+16  0.63880E+15  0.42879E+15  0.15199E+03  0.17305E+11
 0.13090E+00  0.32725E+00  0.26038E+16  0.64753E+15  0.42719E+15  0.15198E+03  0.19878E+11
 0.13090E+00  0.37088E+00  0.26002E+16  0.65700E+15  0.42620E+15  0.15195E+03  0.22413E+11
 0.13090E+00  0.41452E+00  0.25965E+16  0.66713E+15  0.42584E+15  0.15192E+03  0.24906E+11
 0.13090E+00  0.45815E+00  0.25919E+16  0.67779E+15  0.42609E+15  0.15187E+03  0.27351E+11
 0.13090E+00  0.50178E+00  0.25871E+16  0.68887E+15  0.42696E+15  0.15181E+03  0.29745E+11
 0.13090E+00  0.54542E+00  0.25823E+16  0.70037E+15  0.42845E+15  0.15175E+03  0.32081E+11
 0.13090E+00  0.58905E+00  0.25766E+16  0.71206E+15  0.43056E+15  0.15167E+03  0.34357E+11
 0.13090E+00  0.63268E+00  0.25708E+16  0.72408E+15  0.43329E+15  0.15159E+03  0.36567E+11
 0.13090E+00  0.67632E+00  0.25650E+16  0.73608E+15  0.43602E+15  0.15150E+03  0.38708E+11
 0.13090E+00  0.71995E+00  0.25592E+16  0.74796E+15  0.43875E+15  0.15142E+03  0.40774E+11
 0.13090E+00  0.76358E+00  0.25535E+16  0.75950E+15  0.44179E+15  0.15134E+03  0.42764E+11
 0.13090E+00  0.80721E+00  0.25477E+16  0.77060E+15  0.44452E+15  0.15126E+03  0.44672E+11
 0.13090E+00  0.85085E+00  0.25429E+16  0.78115E+15  0.44726E+15  0.15119E+03  0.46494E+11
 0.13090E+00  0.89448E+00  0.25373E+16  0.79082E+15  0.45001E+15  0.15112E+03  0.48229E+11
 0.13090E+00  0.93811E+00  0.25334E+16  0.79973E+15  0.45246E+15  0.15106E+03  0.49871E+11
 0.13090E+00  0.98175E+00  0.25296E+16  0.80777E+15  0.45460E+15  0.15102E+03  0.51419E+11
 0.13090E+00  0.10254E+01  0.25259E+16  0.81493E+15  0.45644E+15  0.15098E+03  0.52868E+11
 0.13090E+00  0.10690E+01  0.25232E+16  0.82121E+15  0.45797E+15  0.15095E+03  0.54217E+11
 0.13090E+00  0.11126E+01  0.25204E+16  0.82673E+15  0.45920E+15  0.15092E+03  0.55463E+11
 0.13090E+00  0.11563E+01  0.25185E+16  0.83148E+15  0.46012E+15  0.15090E+03  0.56604E+11
 0.13090E+00  0.11999E+01  0.25167E+16  0.83590E+15  0.46040E+15  0.15088E+03  0.57636E+11
 0.13090E+00  0.12435E+01  0.25149E+16  0.83977E+15  0.46070E+15  0.15087E+03  0.58559E+11
 0.13090E+00  0.12872E+01  0.25131E+16  0.84309E+15  0.46068E+15  0.15086E+03  0.59370E+11
 0.13090E+00  0.13308E+01  0.25122E+16  0.84598E+15  0.46036E+15  0.15085E+03  0.60069E+11
 0.13090E+00  0.13744E+01  0.25114E+16  0.84855E+15  0.46004E+15  0.15085E+03  0.60653E+11
 0.13090E+00  0.14181E+01  0.25105E+16  0.85078E+15  0.45910E+15  0.15085E+03  0.61121E+11
 0.13090E+00  0.14617E+01  0.25097E+16  0.85269E+15  0.45784E+15  0.15086E+03  0.61473E+11
 0.13090E+00  0.15053E+01  0.25098E+16  0.85439E+15  0.45595E+15  0.15086E+03  0.61708E+11
 0.13090E+00  0.15490E+01  0.25090E+16  0.85575E+15  0.45406E+15  0.15087E+03  0.61826E+11
 0.13090E+00  0.15926E+01  0.25091E+16  0.85689E+15  0.45187E+15  0.15088E+03  0.61826E+11
 0.13090E+00  0.16362E+01  0.25092E+16  0.85782E+15  0.44936E+15  0.15089E+03  0.61708E+11
 0.13090E+00  0.16799E+01  0.25093E+16  0.85853E+15  0.44622E+15  0.15091E+03  0.61473E+11
 0.13090E+00  0.17235E+01  0.25094E+16  0.85902E+15  0.44308E+15  0.15092E+03  0.61121E+11
 0.13090E+00  0.17671E+01  0.25096E+16  0.85940E+15  0.43963E+15  0.15094E+03  0.60653E+11
 0.13090E+00  0.18108E+01  0.25097E+16  0.85969E+15  0.43618E+15  0.15096E+03  0.60069E+11
 0.13090E+00  0.18544E+01  0.25099E+16  0.85986E+15  0.43211E+15  0.15098E+03  0.59370E+11
 0.13090E+00  0.18980E+01  0.25101E+16  0.86004E+15  0.42803E+15  0.15100E+03  0.58559E+11
 0.13090E+00  0.19417E+01  0.25112E+16  0.86011E+15  0.42364E+15  0.15103E+03  0.57636E+11
 0.13090E+00  0.19853E+01  0.25113E+16  0.86017E+15  0.41924E+15  0.15105E+03  0.56604E+11
 0.13090E+00  0.20289E+01  0.25115E+16  0.86012E+15  0.41453E+15  0.15107E+03  0.55463E+11
 0.13090E+00  0.20726E+01  0.25117E+16  0.86018E+15  0.40981E+15  0.15109E+03  0.54217E+11
 0.13090E+00  0.21162E+01  0.25127E+16  0.86024E+15  0.40478E+15  0.15111E+03  0.52868E+11
 0.13090E+00  0.21598E+01  0.25129E+16  0.86029E+15  0.39975E+15  0.15113E+03  0.51419E+11
 0.13090E+00  0.22035E+01  0.25130E+16  0.86035E+15  0.39440E+15  0.15115E+03  0.49871E+11
 0.13090E+00  0.22471E+01  0.25132E+16  0.86029E+15  0.38936E+15  0.15117E+03  0.48229E+11
 0.13090E+00  0.22907E+01  0.25142E+16  0.86025E+15  0.38401E+15  0.15119E+03  0.46494E+11
 0.13090E+00  0.23344E+01  0.25144E+16  0.85987E+15  0.37867E+15  0.15122E+03  0.44672E+11
 0.13090E+00  0.23780E+01  0.25155E+16  0.85939E+15  0.37301E+15  0.15125E+03  0.42764E+11
 0.13090E+00  0.24216E+01  0.25166E+16  0.85836E+15  0.36767E+15  0.15128E+03  0.40774E+11
 0.13090E+00  0.24653E+01  0.25178E+16  0.85680E+15  0.36234E+15  0.15132E+03  0.38708E+11
 0.13090E+00  0.25089E+01  0.25190E+16  0.85458E+15  0.35701E+15  0.15137E+03  0.36567E+11
 0.13090E+00  0.25525E+01  0.25212E+16  0.85159E+15  0.35169E+15  0.15142E+03  0.34357E+11
 0.13090E+00  0.25962E+01  0.25242E+16  0.84784E+15  0.34638E+15  0.15148E+03  0.32081E+11
 0.13090E+00  0.26398E+01  0.25273E+16  0.84299E+15  0.34170E+15  0.15154E+03  0.29745E+11
 0.13090E+00  0.26834E+01  0.25304E+16  0.83703E+15  0.33704E+15  0.15162E+03  0.27351E+11
 0.13090E+00  0.27271E+01  0.25345E+16  0.83009E+15  0.33269E+15  0.15170E+03  0.24906E+11
 0.13090E+00  0.27707E+01  0.25395E+16  0.82215E+15  0.32867E+15  0.15179E+03  0.22413E+11
 0.13090E+00  0.28143E+01  0.25445E+16  0.81343E+15  0.32528E+15  0.15188E+03  0.19878E+11
 0.13090E+00  0.28580E+01  0.25495E+16  0.80404E+15  0.32252E+15  0.15197E+03  0.17305E+11
 0.13090E+00  0.29016E+01  0.25553E+16  0.79418E+15  0.32008E+15  0.15206E+03  0.14699E+11
 0.13090E+00  0.29452E+01  0.25603E+16  0.78397E+15  0.31890E+15  0.15215E+03  0.12065E+11
 0.13090E+00  0.29889E+01  0.25660E+16  0.77373E+15  0.31835E+15  0.15222E+03  0.94074E+10
 0.13090E+00  0.30325E+01  0.25708E+16  0.76368E+15  0.31810E+15  0.15229E+03  0.67324E+10
 0.13090E+00  0.30761E+01  0.25755E+16  0.75383E+15  0.31879E+15  0.15234E+03  0.40446E+10
 0.13090E+00  0.31198E+01  0.25801E+16  0.74438E+15  0.32042E+15  0.15238E+03  0.13490E+10
 0.21817E+00  0.21817E-01  0.26134E+16  0.60178E+15  0.44946E+15  0.15181E+03  0.13490E+10
 0.21817E+00  0.65450E-01  0.26138E+16  0.60602E+15  0.44540E+15  0.15186E+03  0.40446E+10
 0.21817E+00  0.10908E+00  0.26132E+16  0.61091E+15  0.44165E+15  0.15189E+03  0.67324E+10
 0.21817E+00  0.15272E+00  0.26126E+16  0.61658E+15  0.43789E+15  0.15192E+03  0.94074E+10
 0.21817E+00  0.19635E+00  0.26111E+16  0.62290E+15  0.43475E+15  0.15194E+03  0.12065E+11
 0.21817E+00  0.23998E+00  0.26095E+16  0.62986E+15  0.43222E+15  0.15195E+03  0.14699E+11
 0.21817E+00  0.28362E+00  0.26069E+16  0.63760E+15  0.43000E+15  0.15195E+03  0.17305E+11
 0.21817E+00  0.32725E+00  0.26043E+16  0.64597E+15  0.42839E+15  0.15193E+03  0.19878E+11
 0.21817E+00  0.37088E+00  0.26006E+16  0.65499E+15  0.42772E+15  0.15191E+03  0.22413E+11
 0.21817E+00  0.41452E+00  0.25969E+16  0.66466E+15  0.42735E+15  0.15187E+03  0.24906E+11
 0.21817E+00  0.45815E+00  0.25931E+16  0.67475E+15  0.42760E+15  0.15182E+03  0.27351E+11
 0.21817E+00  0.50178E+00  0.25884E+16  0.68527E+15  0.42878E+15  0.15176E+03  0.29745E+11
 0.21817E+00  0.54542E+00  0.25835E+16  0.69620E+15  0.43027E+15  0.15169E+03  0.32081E+11
 0.21817E+00  0.58905E+00  0.25787E+16  0.70734E+15  0.43238E+15  0.15161E+03  0.34357E+11
 0.21817E+00  0.63268E+00  0.25737E+16  0.71868E+15  0.43479E+15  0.15153E+03  0.36567E+11
 0.21817E+00  0.67632E+00  0.25680E+16  0.73001E+15  0.43752E+15  0.15145E+03  0.38708E+11
 0.21817E+00  0.71995E+00  0.25630E+16  0.74134E+15  0.44025E+15  0.15137E+03  0.40774E+11
 0.21817E+00  0.76358E+00  0.25573E+16  0.75233E+15  0.44330E+15  0.15129E+03  0.42764E+11
 0.21817E+00  0.80721E+00  0.25524E+16  0.76299E+15  0.44603E+15  0.15121E+03  0.44672E+11
 0.21817E+00  0.85085E+00  0.25476E+16  0.77310E+15  0.44878E+15  0.15114E+03  0.46494E+11
 0.21817E+00  0.89448E+00  0.25428E+16  0.78254E+15  0.45121E+15  0.15107E+03  0.48229E+11
 0.21817E+00  0.93811E+00  0.25390E+16  0.79123E+15  0.45334E+15  0.15102E+03  0.49871E+11
 0.21817E+00  0.98175E+00  0.25352E+16  0.79927E+15  0.45517E+15  0.15097E+03  0.51419E+11
 0.21817E+00  0.10254E+01  0.25324E+16  0.80655E+15  0.45701E+15  0.15094E+03  0.52868E+11
 0.21817E+00  0.10690E+01  0.25287E+16  0.81295E+15  0.45823E+15  0.15091E+03  0.54217E+11
 0.21817E+00  0.11126E+01  0.25269E+16  0.81881E+15  0.45946E+15  0.15088E+03  0.55463E+11
 0.21817E+00  0.11563E+01  0.25242E+16  0.82402E+15  0.46007E+15  0.15087E+03  0.56604E+11
 0.21817E+00  0.11999E+01  0.25224E+16  0.82868E+15  0.46068E+15  0.15086E+03  0.57636E+11
 0.21817E+00  0.12435E+01  0.25207E+16  0.83279E+15  0.46067E+15  0.15085E+03  0.58559E+11
 0.21817E+00  0.12872E+01  0.25198E+16  0.83647E+15  0.46066E+15  0.15085E+03  0.59370E+11
 0.21817E+00  0.13308E+01  0.25181E+16  0.83970E+15  0.46035E+15  0.15085E+03  0.60069E+11
 0.21817E+00  0.13744E+01  0.25172E+16  0.84261E+15  0.45940E+15  0.15085E+03  0.60653E+11
 0.21817E+00  0.14181E+01  0.25164E+16  0.84519E+15  0.45846E+15  0.15085E+03  0.61121E+11
 0.21817E+00  0.14617E+01  0.25156E+16  0.84754E+15  0.45720E+15  0.15085E+03  0.61473E+11
 0.21817E+00  0.15053E+01  0.25148E+16  0.84958E+15  0.45563E+15  0.15086E+03  0.61708E+11
 0.21817E+00  0.15490E+01  0.25149E+16  0.85139E+15  0.45344E+15  0.15087E+03  0.61826E+11
 0.21817E+00  0.15926E+01  0.25142E+16  0.85277E+15  0.45124E+15  0.15089E+03  0.61826E+11
 0.21817E+00  0.16362E+01  0.25143E+16  0.85394E+15  0.44842E+15  0.15090E+03  0.61708E+11
 0.21817E+00  0.16799E+01  0.25145E+16  0.85488E+15  0.44561E+15  0.15092E+03  0.61473E+11
 0.21817E+00  0.17235E+01  0.25138E+16  0.85550E+15  0.44248E+15  0.15094E+03  0.61121E+11
 0.21817E+00  0.17671E+01  0.25140E+16  0.85601E+15  0.43903E+15  0.15096E+03  0.60653E+11
 0.21817E+00  0.18108E+01  0.25142E+16  0.85641E+15  0.43527E+15  0.15099E+03  0.60069E+11
 0.21817E+00  0.18544E+01  0.25152E+16  0.85671E+15  0.43152E+15  0.15101E+03  0.59370E+11
 0.21817E+00  0.18980E+01  0.25155E+16  0.85678E+15  0.42744E+15  0.15104E+03  0.58559E+11
 0.21817E+00  0.19417E+01  0.25157E+16  0.85685E+15  0.42305E+15  0.15106E+03  0.57636E+11
 0.21817E+00  0.19853E+01  0.25159E+16  0.85692E+15  0.41866E+15  0.15109E+03  0.56604E+11
 0.21817E+00  0.20289E+01  0.25161E+16  0.85688E+15  0.41395E+15  0.15111E+03  0.55463E+11
 0.21817E+00  0.20726E+01  0.25163E+16  0.85683E+15  0.40924E+15  0.15113E+03  0.54217E+11
 0.21817E+00  0.21162E+01  0.25173E+16  0.85667E+15  0.40421E+15  0.15116E+03  0.52868E+11
 0.21817E+00  0.21598E+01  0.25175E+16  0.85651E+15  0.39917E+15  0.15118E+03  0.51419E+11
 0.21817E+00  0.22035E+01  0.25177E+16  0.85624E+15  0.39414E+15  0.15120E+03  0.49871E+11
 0.21817E+00  0.22471E+01  0.25179E+16  0.85586E+15  0.38911E+15  0.15122E+03  0.48229E+11
 0.21817E+00  0.22907E+01  0.25189E+16  0.85549E+15  0.38377E+15  0.15125E+03  0.46494E+11
 0.21817E+00  0.23344E+01  0.25192E+16  0.85490E+15  0.37843E+15  0.15128E+03  0.44672E+11
 0.21817E+00  0.23780E+01  0.25203E+16  0.85397E+15  0.37309E+15  0.15131E+03  0.42764E+11
 0.21817E+00  0.24216E+01  0.25214E+16  0.85273E+15  0.36775E+15  0.15134E+03  0.40774E+11
 0.21817E+00  0.24653E+01  0.25226E+16  0.85093E+15  0.36241E+15  0.15138E+03  0.38708E+11
 0.21817E+00  0.25089E+01  0.25246E+16  0.84837E+15  0.35708E+15  0.15143E+03  0.36567E+11
 0.21817E+00  0.25525E+01  0.25267E+16  0.84516E+15  0.35208E+15  0.15148E+03  0.34357E+11
 0.21817E+00  0.25962E+01  0.25289E+16  0.84117E+15  0.34708E+15  0.15154E+03  0.32081E+11
 0.21817E+00  0.26398E+01  0.25320E+16  0.83620E+15  0.34208E+15  0.15160E+03  0.29745E+11
 0.21817E+00  0.26834E+01  0.25351E+16  0.83046E+15  0.33773E+15  0.15167E+03  0.27351E+11
 0.21817E+00  0.27271E+01  0.25391E+16  0.82372E+15  0.33338E+15  0.15175E+03  0.24906E+11
 0.21817E+00  0.27707E+01  0.25432E+16  0.81621E+15  0.32966E+15  0.15183E+03  0.22413E+11
 0.21817E+00  0.28143E+01  0.25481E+16  0.80803E+15  0.32627E+15  0.15191E+03  0.19878E+11
 0.21817E+00  0.28580E+01  0.25531E+16  0.79928E+15  0.32318E+15  0.15200E+03  0.17305E+11
 0.21817E+00  0.29016E+01  0.25580E+16  0.79008E+15  0.32105E+15  0.15208E+03  0.14699E+11
 0.21817E+00  0.29452E+01  0.25629E+16  0.78063E+15  0.31955E+15  0.15216E+03  0.12065E+11
 0.21817E+00  0.29889E+01  0.25678E+16  0.77116E+15  0.31899E+15  0.15223E+03  0.94074E+10
 0.21817E+00  0.30325E+01  0.25725E+16  0.76189E+15  0.31874E+15  0.15229E+03  0.67324E+10
 0.21817E+00  0.30761E+01  0.25764E+16  0.75282E+15  0.31911E+15  0.15234E+03  0.40446E+10
 0.21817E+00  0.31198E+01  0.25801E+16  0.74393E+15  0.32042E+15  0.15238E+03  0.13490E+10
 0.30543E+00  0.21817E-01  0.26134E+16  0.60178E+15  0.44945E+15  0.15181E+03  0.13490E+10
 0.30543E+00  0.65450E-01  0.26137E+16  0.60600E+15  0.44570E+15  0.15184E+03  0.40446E+10
 0.30543E+00  0.10908E+00  0.26131E+16  0.61077E+15  0.44194E+15  0.15188E+03  0.67324E+10
 0.30543E+00  0.15272E+00  0.26124E+16  0.61619E+15  0.43849E+15  0.15190E+03  0.94074E+10
 0.30543E+00  0.19635E+00  0.26108E+16  0.62227E+15  0.43565E+15  0.15191E+03  0.12065E+11
 0.30543E+00  0.23998E+00  0.26092E+16  0.62889E+15  0.43312E+15  0.15191E+03  0.14699E+11
 0.30543E+00  0.28362E+00  0.26074E+16  0.63627E+15  0.43121E+15  0.15191E+03  0.17305E+11
 0.30543E+00  0.32725E+00  0.26047E+16  0.64419E+15  0.42991E+15  0.15189E+03  0.19878E+11
 0.30543E+00  0.37088E+00  0.26010E+16  0.65275E+15  0.42955E+15  0.15185E+03  0.22413E+11
 0.30543E+00  0.41452E+00  0.25981E+16  0.66174E+15  0.42917E+15  0.15181E+03  0.24906E+11
 0.30543E+00  0.45815E+00  0.25943E+16  0.67126E+15  0.42973E+15  0.15176E+03  0.27351E+11
 0.30543E+00  0.50178E+00  0.25896E+16  0.68121E+15  0.43060E+15  0.15170E+03  0.29745E+11
 0.30543E+00  0.54542E+00  0.25856E+16  0.69147E+15  0.43240E+15  0.15163E+03  0.32081E+11
 0.30543E+00  0.58905E+00  0.25807E+16  0.70194E+15  0.43451E+15  0.15156E+03  0.34357E+11
 0.30543E+00  0.63268E+00  0.25758E+16  0.71250E+15  0.43693E+15  0.15147E+03  0.36567E+11
 0.30543E+00  0.67632E+00  0.25709E+16  0.72316E+15  0.43966E+15  0.15139E+03  0.38708E+11
 0.30543E+00  0.71995E+00  0.25659E+16  0.73382E+15  0.44239E+15  0.15131E+03  0.40774E+11
 0.30543E+00  0.76358E+00  0.25610E+16  0.74414E+15  0.44512E+15  0.15123E+03  0.42764E+11
 0.30543E+00  0.80721E+00  0.25570E+16  0.75424E+15  0.44785E+15  0.15116E+03  0.44672E+11
 0.30543E+00  0.85085E+00  0.25522E+16  0.76379E+15  0.45060E+15  0.15109E+03  0.46494E+11
 0.30543E+00  0.89448E+00  0.25483E+16  0.77279E+15  0.45271E+15  0.15102E+03  0.48229E+11
 0.30543E+00  0.93811E+00  0.25444E+16  0.78126E+15  0.45484E+15  0.15097E+03  0.49871E+11
 0.30543E+00  0.98175E+00  0.25407E+16  0.78907E+15  0.45667E+15  0.15092E+03  0.51419E+11
 0.30543E+00  0.10254E+01  0.25378E+16  0.79623E+15  0.45819E+15  0.15088E+03  0.52868E+11
 0.30543E+00  0.10690E+01  0.25350E+16  0.80274E+15  0.45972E+15  0.15085E+03  0.54217E+11
 0.30543E+00  0.11126E+01  0.25331E+16  0.80860E+15  0.46064E+15  0.15083E+03  0.55463E+11
 0.30543E+00  0.11563E+01  0.25305E+16  0.81392E+15  0.46124E+15  0.15081E+03  0.56604E+11
 0.30543E+00  0.11999E+01  0.25295E+16  0.81858E+15  0.46123E+15  0.15080E+03  0.57636E+11
 0.30543E+00  0.12435E+01  0.25278E+16  0.82292E+15  0.46122E+15  0.15080E+03  0.58559E+11
