  99.9999999999964615   5.0000000000000003E-02 390 2001
  79.7819675929972476   1.1230865243698092E+02
   6.5767700000000000E+08  -1.8086604265069152E+03   1.3587257306926801E-08   2.3355147924335493E-18   1.1191704869006137E+03
   6.5967700000000000E+08  -1.7824892787352917E+03   2.0592430898106977E-08   3.4228971346733149E-18   1.1573396734819132E+03
   6.6167700000000000E+08  -1.6811587639198301E+03   2.4911259406511374E-08   4.0459150614662319E-18   1.1844752612901475E+03
   6.6367700000000000E+08  -1.4488069919719546E+03   2.6680576398007974E-08   4.2665629688778238E-18   1.2029958234764920E+03
   6.6567700000000000E+08  -1.0568083976597597E+03   2.6333948691272266E-08   4.1653828045770996E-18   1.2162087866783295E+03
   6.6767700000000000E+08  -5.7202512623786845E+02   2.4781951178104841E-08   3.8892735884095626E-18   1.2257843554091396E+03
   6.6967700000000000E+08  -1.9688349121521551E+01   2.2721782433075508E-08   3.5454603128527606E-18   1.2328687378701275E+03
   6.7167700000000000E+08   5.8953671971447238E+02   2.0560656591852338E-08   3.1939923877725495E-18   1.2383692920360761E+03
   6.7367700000000000E+08   1.2421067588137810E+03   1.8508392841928203E-08   2.8645765276925015E-18   1.2429548444795294E+03
   6.7567700000000000E+08   1.9200116039146096E+03   1.6656176305467577E-08   2.5692868750480970E-18   1.2471244174387809E+03
   6.7767700000000000E+08   2.5967735023085061E+03   1.5031297293100805E-08   2.3109320771835260E-18   1.2512853361624079E+03
   6.7967700000000000E+08   3.2417978789668891E+03   1.3629935339858654E-08   2.0878665064621090E-18   1.2558510691966844E+03
   6.8167700000000000E+08   3.8352383249206614E+03   1.2435083392884475E-08   1.8962835208817907E-18   1.2615152434768015E+03
   6.8367700000000000E+08   4.3727070730761106E+03   1.1429731471898679E-08   1.7314248388988140E-18   1.2699290420547270E+03
   6.8567700000000000E+08   4.8598125148952458E+03   1.0605258616341510E-08   1.5881674590862355E-18   1.2846121987965357E+03
   6.8767700000000000E+08   5.2773714134022275E+03   9.9611060342739256E-09   1.4614845471640437E-18   1.3111742357563046E+03
   6.8967700000000000E+08   5.5627528175063180E+03   9.4942263904141330E-09   1.3473282931150601E-18   1.3556051965502911E+03
   6.9167700000000000E+08   5.6481411591002443E+03   9.1861756087792418E-09   1.2433114283752448E-18   1.4213527996341684E+03
   6.9367700000000000E+08   5.5272977210577155E+03   9.0008028297275931E-09   1.1486794717338181E-18   1.5074032939400747E+03
   6.9567700000000000E+08   5.2899748095085342E+03   8.8948502051295321E-09   1.0635476501593367E-18   1.6088989113339755E+03
   6.9767700000000000E+08   5.0955797828967079E+03   8.8314416865204202E-09   9.8807003356576648E-19   1.7194555333777082E+03
   6.9967700000000000E+08   5.1166241225094063E+03   8.7865440496953053E-09   9.2200816405720683E-19   1.8332867328511591E+03
   7.0167700000000000E+08   5.4881818406806569E+03   8.7476650832690139E-09   8.6468369373473884E-19   1.9461752692486741E+03
   7.0367700000000000E+08   6.2802335631981568E+03   8.7092963357286626E-09   8.1510910182962899E-19   2.0554854012012524E+03
   7.0567700000000000E+08   7.4935635459230070E+03   8.6688583853794711E-09   7.7215245618035155E-19   2.1597621339123148E+03
   7.0767700000000000E+08   9.0722041301357149E+03   8.6244094876268354E-09   7.3467626612967857E-19   2.2582937369706106E+03
   7.0967700000000000E+08   1.0923674279370538E+04   8.5738286767315810E-09   7.0163188684136035E-19   2.3507830714661877E+03
   7.1167700000000000E+08   1.2939856382727829E+04   8.5148015681204940E-09   6.7211035093754463E-19   2.4371430383522238E+03
   7.1367700000000000E+08   1.5013445350881171E+04   8.4450520231368428E-09   6.4535634943147680E-19   2.5173860050280286E+03
   7.1567700000000000E+08   1.7049072111357011E+04   8.3625642624736134E-09   6.2075909885396674E-19   2.5915729940586075E+03
   7.1767700000000000E+08   1.8971961500333673E+04   8.2658126758798874E-09   5.9783777139514061E-19   2.6598018274057308E+03
   7.1967700000000000E+08   2.0731437037416046E+04   8.1539707329111810E-09   5.7622694264555808E-19   2.7222164816156828E+03
   7.2167700000000000E+08   2.2297871089475160E+04   8.0270318010117228E-09   5.5566208451487647E-19   2.7790175616108500E+03
   7.2367700000000000E+08   2.3657323362662122E+04   7.8858709852009767E-09   5.3596885953026264E-19   2.8304610424635002E+03
   7.2567700000000000E+08   2.4804611699917437E+04   7.7321312903358420E-09   5.1704698035550253E-19   2.8768438186771018E+03
   7.2767700000000000E+08   2.5745790291965423E+04   7.5682236776560175E-09   4.9886584456920862E-19   2.9184836196364795E+03
   7.2967700000000000E+08   2.6467828229061608E+04   7.3955333447468214E-09   4.8134429382238256E-19   2.9557026657853066E+03
   7.3167700000000000E+08   2.6991596186410083E+04   7.2125662091006805E-09   4.6422921759697660E-19   2.9888520231764287E+03
   7.3367700000000000E+08   2.7411522924853332E+04   7.0206642596577515E-09   4.4746480673912625E-19   3.0183277234044222E+03
   7.3567700000000000E+08   2.7727396137767413E+04   6.8250777113237434E-09   4.3125724802231386E-19   3.0445160295447567E+03
   7.3767700000000000E+08   2.7992187118343343E+04   6.6313586313589242E-09   4.1584229639959962E-19   3.0677567950042740E+03
   7.3967700000000000E+08   2.8169825247165540E+04   6.4455519558684897E-09   4.0149931321028531E-19   3.0883205996616221E+03
   7.4167700000000000E+08   2.8202437950418906E+04   6.2658385320985363E-09   3.8802979957056650E-19   3.1064272781734639E+03
   7.4367700000000000E+08   2.8213724474957249E+04   6.0887327940010240E-09   3.7514347102859597E-19   3.1223141296827334E+03
   7.4567700000000000E+08   2.8191493237436949E+04   5.9159823539425885E-09   3.6288182328315872E-19   3.1362359335686583E+03
   7.4767700000000000E+08   2.8156709933281050E+04   5.7478583376990599E-09   3.5120520110058685E-19   3.1484165638917916E+03
   7.4967700000000000E+08   2.8120587563515255E+04   5.5848046296032008E-09   3.4009217517029591E-19   3.1590639437846544E+03
   7.5167700000000000E+08   2.8095738661960517E+04   5.4270635077477888E-09   3.2951582265006916E-19   3.1683686098133890E+03
   7.5367700000000000E+08   2.8087627514209442E+04   5.2747776845079812E-09   3.1944935073269214E-19   3.1765026495427910E+03
   7.5567700000000000E+08   2.8097364510161588E+04   5.1278466298296569E-09   3.0985707377674695E-19   3.1836160360899562E+03
   7.5767700000000000E+08   2.8122807419028686E+04   4.9860407995581678E-09   3.0070092746843045E-19   3.1898343597471535E+03
   7.5967700000000000E+08   2.8158237361362848E+04   4.8491004669218446E-09   2.9194585625281405E-19   3.1952580544814127E+03
   7.6167700000000000E+08   2.8197210887653782E+04   4.7167387150876896E-09   2.8355921024452334E-19   3.1999642946342719E+03
   7.6367700000000000E+08   2.8234951034004345E+04   4.5886764290934774E-09   2.7551192959192128E-19   3.2040117311979047E+03
   7.6567700000000000E+08   2.8269321607229089E+04   4.4647016124289402E-09   2.6778123116755658E-19   3.2074461721544694E+03
   7.6767700000000000E+08   2.8299090154576330E+04   4.3446672852579706E-09   2.6034979517821282E-19   3.2103054417148328E+03
   7.6967700000000000E+08   2.8324645826767697E+04   4.2284316135799740E-09   2.5320170743149144E-19   3.2126229144016042E+03
   7.7167700000000000E+08   2.8347813757066153E+04   4.1158704583920314E-09   2.4632291162983029E-19   3.2144299027628763E+03
   7.7367700000000000E+08   2.8370126945374734E+04   4.0068874549505780E-09   2.3970166180693769E-19   3.2157566082519434E+03
   7.7567700000000000E+08   2.8392656693456793E+04   3.9013803111243808E-09   2.3332644499706821E-19   3.2166321273600856E+03
   7.7767700000000000E+08   2.8416453612756577E+04   3.7992297197649119E-09   2.2718527610939441E-19   3.2170843211836827E+03
   7.7967700000000000E+08   2.8442728512902366E+04   3.7003242076302411E-09   2.2126714464990413E-19   3.2171396770551637E+03
   7.8167700000000000E+08   2.8471670391223914E+04   3.6045633280474546E-09   2.1556217538949990E-19   3.2168230629881023E+03
   7.8367700000000000E+08   2.8503407481120663E+04   3.5118310803716577E-09   2.1006000640633580E-19   3.2161575487215791E+03
   7.8567700000000000E+08   2.8538434865168409E+04   3.4220120844628140E-09   2.0475070579059742E-19   3.2151645364424958E+03
   7.8767700000000000E+08   2.8576903514832971E+04   3.3350068017043298E-09   1.9962563905305442E-19   3.2138638604511821E+03
   7.8967700000000000E+08   2.8618597752418973E+04   3.2507165025133075E-09   1.9467653686308675E-19   3.2122738006201835E+03
   7.9167700000000000E+08   2.8663490801380751E+04   3.1690350860306108E-09   1.8989496736148889E-19   3.2104112153515539E+03
   7.9367700000000000E+08   2.8711945685472452E+04   3.0898661555853777E-09   1.8527332044447339E-19   3.2082917458883426E+03
   7.9567700000000000E+08   2.8763689947089457E+04   3.0131254866148844E-09   1.8080492956414079E-19   3.2059299101725765E+03
   7.9767700000000000E+08   2.8818527020362049E+04   2.9387216878727854E-09   1.7648289130563855E-19   3.2033391343994554E+03
   7.9967700000000000E+08   2.8876639057582397E+04   2.8665651232304912E-09   1.7230057262599664E-19   3.2005319230660489E+03
   8.0167700000000000E+08   2.8938064414788460E+04   2.7965786020240922E-09   1.6825223258234577E-19   3.1975199745101372E+03
   8.0367700000000000E+08   2.9002506223687218E+04   2.7286875910675868E-09   1.6433242182428242E-19   3.1943141975978765E+03
   8.0567700000000000E+08   2.9069859442811481E+04   2.6628121282424856E-09   1.6053548052242296E-19   3.1909247718368879E+03
   8.0767700000000000E+08   2.9140402228835963E+04   2.5988793676460743E-09   1.5685627655530767E-19   3.1873612706719064E+03
   8.0967700000000000E+08   2.9213873587359161E+04   2.5368261626103008E-09   1.5329035191731917E-19   3.1836327103935096E+03
   8.1167700000000000E+08   2.9290070753079093E+04   2.4765846295482389E-09   1.4983304493279319E-19   3.1797475350375007E+03
   8.1367700000000000E+08   2.9369107666445954E+04   2.4180876333780698E-09   1.4647980867103721E-19   3.1757137064225331E+03
   8.1567700000000000E+08   2.9451046956201862E+04   2.3612772664640146E-09   1.4322671545074181E-19   3.1715387707972864E+03
   8.1767700000000000E+08   2.9535595955385219E+04   2.3060984648695265E-09   1.4007006685697229E-19   3.1672298530716712E+03
   8.1967700000000000E+08   2.9622640824419432E+04   2.2524913716575596E-09   1.3700592429529755E-19   3.1627936676332201E+03
   8.2167700000000000E+08   2.9712440653967547E+04   2.2004011699938714E-09   1.3403069733317650E-19   3.1582365957398570E+03
   8.2367700000000000E+08   2.9804768771051447E+04   2.1497807937968719E-09   1.3114130541655678E-19   3.1535647147549362E+03
   8.2567700000000000E+08   2.9899436836553232E+04   2.1005797002748185E-09   1.2833449268088095E-19   3.1487837652094390E+03
   8.2767700000000000E+08   2.9996524322486657E+04   2.0527472691727478E-09   1.2560702836869228E-19   3.1438992017125111E+03
   8.2967700000000000E+08   3.0096130326127950E+04   2.0062398317178719E-09   1.2295613226368478E-19   3.1389162378213091E+03
   8.3167700000000000E+08   3.0197969958005375E+04   1.9610165032140575E-09   1.2037921949673929E-19   3.1338398366018687E+03
   8.3367700000000000E+08   3.0301928571653567E+04   1.9170319773077162E-09   1.1787345643818833E-19   3.1286746987009342E+03
   8.3567700000000000E+08   3.0408260570322553E+04   1.8742445218607583E-09   1.1543624609978954E-19   3.1234253177748915E+03
   8.3767700000000000E+08   3.0516769304398324E+04   1.8326187475862734E-09   1.1306539748768388E-19   3.1180960041987937E+03
   8.3967700000000000E+08   3.0627279180846919E+04   1.7921166019616832E-09   1.1075857151317481E-19   3.1126908478177952E+03
   8.4167700000000000E+08   3.0739844079460290E+04   1.7526993999861581E-09   1.0851340208165688E-19   3.1072137489872462E+03
   8.4367700000000000E+08   3.0854599815475012E+04   1.7143338065602298E-09   1.0632786364443985E-19   3.1016684535188269E+03
   8.4567700000000000E+08   3.0971265649572080E+04   1.6769891882568648E-09   1.0420010810709993E-19   3.0960585467533288E+03
   8.4767700000000000E+08   3.1089728009081653E+04   1.6406307939257319E-09   1.0212804103462290E-19   3.0903874304882402E+03
   8.4967700000000000E+08   3.1210244732639836E+04   1.6052264249760584E-09   1.0010973228330345E-19   3.0846583671707331E+03
   8.5167700000000000E+08   3.1332647524942087E+04   1.5707492062687512E-09   9.8143588472146739E-20   3.0788745033961427E+03
